Provinsi,Tahun,Domisili,Tahap,Sekolah,Jurusan,Pilihan,Peminat
Jakarta,2018,Dalam,1,SMA NEGERI 13,IPS,3,31
Jakarta,2018,Dalam,1,SMA NEGERI 14,IPA,1,178
Jakarta,2018,Dalam,1,SMA NEGERI 14,IPA,2,102
Jakarta,2018,Dalam,1,SMA NEGERI 14,IPA,3,75
Jakarta,2018,Dalam,1,SMA NEGERI 14,IPS,1,117
Jakarta,2018,Dalam,1,SMA NEGERI 14,IPS,2,80
Jakarta,2018,Dalam,1,SMA NEGERI 14,IPS,3,42
Jakarta,2018,Dalam,1,SMA NEGERI 15,IPA,1,77
Jakarta,2018,Dalam,1,SMA NEGERI 15,IPA,2,114
Jakarta,2018,Dalam,1,SMA NEGERI 15,IPA,3,154
Jakarta,2018,Dalam,1,SMA NEGERI 15,IPS,1,166
Jakarta,2018,Dalam,1,SMA NEGERI 15,IPS,2,298
Jakarta,2018,Dalam,1,SMA NEGERI 15,IPS,3,296
Jakarta,2018,Dalam,1,SMA NEGERI 16,IPA,1,128
Jakarta,2018,Dalam,1,SMA NEGERI 16,IPA,2,113
Jakarta,2018,Dalam,1,SMA NEGERI 16,IPA,3,102
Jakarta,2018,Dalam,1,SMA NEGERI 16,IPS,1,157
Jakarta,2018,Dalam,1,SMA NEGERI 16,IPS,2,161
Jakarta,2018,Dalam,1,SMA NEGERI 16,IPS,3,133
Jakarta,2018,Dalam,1,SMA NEGERI 17,IPA,1,108
Jakarta,2018,Dalam,1,SMA NEGERI 17,IPA,2,89
Jakarta,2018,Dalam,1,SMA NEGERI 17,IPA,3,95
Jakarta,2018,Dalam,1,SMA NEGERI 17,IPS,1,100
Jakarta,2018,Dalam,1,SMA NEGERI 17,IPS,2,120
Jakarta,2018,Dalam,1,SMA NEGERI 17,IPS,3,147
Jakarta,2018,Dalam,1,SMA NEGERI 18,IPA,1,102
Jakarta,2018,Dalam,1,SMA NEGERI 18,IPA,2,96
Jakarta,2018,Dalam,1,SMA NEGERI 18,IPA,3,89
Jakarta,2018,Dalam,1,SMA NEGERI 18,IPS,1,244
Jakarta,2018,Dalam,1,SMA NEGERI 18,IPS,2,171
Jakarta,2018,Dalam,1,SMA NEGERI 18,IPS,3,127
Jakarta,2018,Dalam,1,SMA NEGERI 18,BAHASA,1,119
Jakarta,2018,Dalam,1,SMA NEGERI 18,BAHASA,2,88
Jakarta,2018,Dalam,1,SMA NEGERI 18,BAHASA,3,92
Jakarta,2018,Dalam,1,SMA NEGERI 19,IPA,1,75
Jakarta,2018,Dalam,1,SMA NEGERI 19,IPA,2,123
Jakarta,2018,Dalam,1,SMA NEGERI 19,IPA,3,91
Jakarta,2018,Dalam,1,SMA NEGERI 19,IPS,1,117
Jakarta,2018,Dalam,1,SMA NEGERI 19,IPS,2,160
Jakarta,2018,Dalam,1,SMA NEGERI 19,IPS,3,113
Jakarta,2018,Dalam,1,SMA NEGERI 20,IPA,1,81
Jakarta,2018,Dalam,1,SMA NEGERI 20,IPA,2,69
Jakarta,2018,Dalam,1,SMA NEGERI 20,IPA,3,82
Jakarta,2018,Dalam,1,SMA NEGERI 20,IPS,1,115
Jakarta,2018,Dalam,1,SMA NEGERI 20,IPS,2,172
Jakarta,2018,Dalam,1,SMA NEGERI 20,IPS,3,121
Jakarta,2018,Dalam,1,SMA NEGERI 21,IPA,1,225
Jakarta,2018,Dalam,1,SMA NEGERI 21,IPA,2,66
Jakarta,2018,Dalam,1,SMA NEGERI 21,IPA,3,28
Jakarta,2018,Dalam,1,SMA NEGERI 21,IPS,1,172
Jakarta,2018,Dalam,1,SMA NEGERI 21,IPS,2,72
Jakarta,2018,Dalam,1,SMA NEGERI 21,IPS,3,48
Jakarta,2018,Dalam,1,SMA NEGERI 22,IPA,1,130
Jakarta,2018,Dalam,1,SMA NEGERI 22,IPA,2,138
Jakarta,2018,Dalam,1,SMA NEGERI 22,IPA,3,153
Jakarta,2018,Dalam,1,SMA NEGERI 22,IPS,1,170
Jakarta,2018,Dalam,1,SMA NEGERI 22,IPS,2,195
Jakarta,2018,Dalam,1,SMA NEGERI 22,IPS,3,180
Jakarta,2018,Dalam,1,SMA NEGERI 23,IPA,1,92
Jakarta,2018,Dalam,1,SMA NEGERI 23,IPA,2,89
Jakarta,2018,Dalam,1,SMA NEGERI 23,IPA,3,54
Jakarta,2018,Dalam,1,SMA NEGERI 23,IPS,1,134
Jakarta,2018,Dalam,1,SMA NEGERI 23,IPS,2,95
Jakarta,2018,Dalam,1,SMA NEGERI 23,IPS,3,81
Jakarta,2018,Dalam,1,SMA NEGERI 24,IPA,1,93
Jakarta,2018,Dalam,1,SMA NEGERI 24,IPA,2,120
Jakarta,2018,Dalam,1,SMA NEGERI 24,IPA,3,151
Jakarta,2018,Dalam,1,SMA NEGERI 24,IPS,1,99
Jakarta,2018,Dalam,1,SMA NEGERI 24,IPS,2,181
Jakarta,2018,Dalam,1,SMA NEGERI 24,IPS,3,179
Jakarta,2018,Dalam,1,SMA NEGERI 25,IPA,1,74
Jakarta,2018,Dalam,1,SMA NEGERI 25,IPA,2,69
Jakarta,2018,Dalam,1,SMA NEGERI 25,IPA,3,103
Jakarta,2018,Dalam,1,SMA NEGERI 25,IPS,1,119
Jakarta,2018,Dalam,1,SMA NEGERI 25,IPS,2,99
Jakarta,2018,Dalam,1,SMA NEGERI 25,IPS,3,178
Jakarta,2018,Dalam,1,SMA NEGERI 26,IPA,1,147
Jakarta,2018,Dalam,1,SMA NEGERI 26,IPA,2,142
Jakarta,2018,Dalam,1,SMA NEGERI 26,IPA,3,33
Jakarta,2018,Dalam,1,SMA NEGERI 26,IPS,1,172
Jakarta,2018,Dalam,1,SMA NEGERI 26,IPS,2,82
Jakarta,2018,Dalam,1,SMA NEGERI 26,IPS,3,53
Jakarta,2018,Dalam,1,SMA NEGERI 27,IPA,1,79
Jakarta,2018,Dalam,1,SMA NEGERI 27,IPA,2,87
Jakarta,2018,Dalam,1,SMA NEGERI 27,IPA,3,109
Jakarta,2018,Dalam,1,SMA NEGERI 27,IPS,1,188
Jakarta,2018,Dalam,1,SMA NEGERI 27,IPS,2,160
Jakarta,2018,Dalam,1,SMA NEGERI 27,IPS,3,182
Jakarta,2018,Dalam,1,SMA NEGERI 28,IPA,1,317
Jakarta,2018,Dalam,1,SMA NEGERI 28,IPA,2,26
Jakarta,2018,Dalam,1,SMA NEGERI 28,IPA,3,13
Jakarta,2018,Dalam,1,SMA NEGERI 28,IPS,1,131
Jakarta,2018,Dalam,1,SMA NEGERI 28,IPS,2,49
Jakarta,2018,Dalam,1,SMA NEGERI 28,IPS,3,23
Jakarta,2018,Dalam,1,SMA NEGERI 29,IPA,1,109
Jakarta,2018,Dalam,1,SMA NEGERI 29,IPA,2,131
Jakarta,2018,Dalam,1,SMA NEGERI 29,IPA,3,88
Jakarta,2018,Dalam,1,SMA NEGERI 29,IPS,1,150
Jakarta,2018,Dalam,1,SMA NEGERI 29,IPS,2,132
Jakarta,2018,Dalam,1,SMA NEGERI 29,IPS,3,99
Jakarta,2018,Dalam,1,SMA NEGERI 30,IPA,1,84
Jakarta,2018,Dalam,1,SMA NEGERI 30,IPA,2,108
Jakarta,2018,Dalam,1,SMA NEGERI 30,IPA,3,107
Jakarta,2018,Dalam,1,SMA NEGERI 30,IPS,1,133
Jakarta,2018,Dalam,1,SMA NEGERI 30,IPS,2,144
Jakarta,2018,Dalam,1,SMA NEGERI 30,IPS,3,112
Jakarta,2018,Dalam,1,SMA NEGERI 31,IPA,1,160
Jakarta,2018,Dalam,1,SMA NEGERI 31,IPA,2,102
Jakarta,2018,Dalam,1,SMA NEGERI 31,IPA,3,121
Jakarta,2018,Dalam,1,SMA NEGERI 31,IPS,1,189
Jakarta,2018,Dalam,1,SMA NEGERI 31,IPS,2,171
Jakarta,2018,Dalam,1,SMA NEGERI 31,IPS,3,106
Jakarta,2018,Dalam,1,SMA NEGERI 31,BAHASA,1,49
Jakarta,2018,Dalam,1,SMA NEGERI 31,BAHASA,2,33
Jakarta,2018,Dalam,1,SMA NEGERI 31,BAHASA,3,29
Jakarta,2018,Dalam,1,SMA NEGERI 32,IPA,1,116
Jakarta,2018,Dalam,1,SMA NEGERI 32,IPA,2,113
Jakarta,2018,Dalam,1,SMA NEGERI 32,IPA,3,125
Jakarta,2018,Dalam,1,SMA NEGERI 32,IPS,1,161
Jakarta,2018,Dalam,1,SMA NEGERI 32,IPS,2,158
Jakarta,2018,Dalam,1,SMA NEGERI 32,IPS,3,152
Jakarta,2018,Dalam,1,SMA NEGERI 33,IPA,1,286
Jakarta,2018,Dalam,1,SMA NEGERI 33,IPA,2,29
Jakarta,2018,Dalam,1,SMA NEGERI 33,IPA,3,33
Jakarta,2018,Dalam,1,SMA NEGERI 33,IPS,1,178
Jakarta,2018,Dalam,1,SMA NEGERI 33,IPS,2,88
Jakarta,2018,Dalam,1,SMA NEGERI 33,IPS,3,48
Jakarta,2018,Dalam,1,SMA NEGERI 33,BAHASA,1,62
Jakarta,2018,Dalam,1,SMA NEGERI 33,BAHASA,2,24
Jakarta,2018,Dalam,1,SMA NEGERI 33,BAHASA,3,36
Jakarta,2018,Dalam,1,SMA NEGERI 34,IPA,1,276
Jakarta,2018,Dalam,1,SMA NEGERI 34,IPA,2,108
Jakarta,2018,Dalam,1,SMA NEGERI 34,IPA,3,34
Jakarta,2018,Dalam,1,SMA NEGERI 34,IPS,1,180
Jakarta,2018,Dalam,1,SMA NEGERI 34,IPS,2,89
Jakarta,2018,Dalam,1,SMA NEGERI 34,IPS,3,25
Jakarta,2018,Dalam,1,SMA NEGERI 35,IPA,1,108
Jakarta,2018,Dalam,1,SMA NEGERI 35,IPA,2,60
Jakarta,2018,Dalam,1,SMA NEGERI 35,IPA,3,42
Jakarta,2018,Dalam,1,SMA NEGERI 35,IPS,1,109
Jakarta,2018,Dalam,1,SMA NEGERI 35,IPS,2,77
Jakarta,2018,Dalam,1,SMA NEGERI 35,IPS,3,54
Jakarta,2018,Dalam,1,SMA NEGERI 35,BAHASA,1,57
Jakarta,2018,Dalam,1,SMA NEGERI 35,BAHASA,2,30
Jakarta,2018,Dalam,1,SMA NEGERI 35,BAHASA,3,48
Jakarta,2018,Dalam,1,SMA NEGERI 36,IPA,1,106
Jakarta,2018,Dalam,1,SMA NEGERI 36,IPA,2,97
Jakarta,2018,Dalam,1,SMA NEGERI 36,IPA,3,104
Jakarta,2018,Dalam,1,SMA NEGERI 36,IPS,1,162
Jakarta,2018,Dalam,1,SMA NEGERI 36,IPS,2,128
Jakarta,2018,Dalam,1,SMA NEGERI 36,IPS,3,137
Jakarta,2018,Dalam,1,SMA NEGERI 37,IPA,1,149
Jakarta,2018,Dalam,1,SMA NEGERI 37,IPA,2,116
Jakarta,2018,Dalam,1,SMA NEGERI 37,IPA,3,103
Jakarta,2018,Dalam,1,SMA NEGERI 37,IPS,1,124
Jakarta,2018,Dalam,1,SMA NEGERI 37,IPS,2,119
Jakarta,2018,Dalam,1,SMA NEGERI 37,IPS,3,126
Jakarta,2018,Dalam,1,SMA NEGERI 38,IPA,1,165
Jakarta,2018,Dalam,1,SMA NEGERI 38,IPA,2,143
Jakarta,2018,Dalam,1,SMA NEGERI 38,IPA,3,73
Jakarta,2018,Dalam,1,SMA NEGERI 38,IPS,1,147
Jakarta,2018,Dalam,1,SMA NEGERI 38,IPS,2,80
Jakarta,2018,Dalam,1,SMA NEGERI 38,IPS,3,45
Jakarta,2018,Dalam,1,SMA NEGERI 39,IPA,1,308
Jakarta,2018,Dalam,1,SMA NEGERI 39,IPA,2,22
Jakarta,2018,Dalam,1,SMA NEGERI 39,IPA,3,11
Jakarta,2018,Dalam,1,SMA NEGERI 39,IPS,1,110
Jakarta,2018,Dalam,1,SMA NEGERI 39,IPS,2,50
Jakarta,2018,Dalam,1,SMA NEGERI 39,IPS,3,17
Jakarta,2018,Dalam,1,SMA NEGERI 40,IPA,1,86
Jakarta,2018,Dalam,1,SMA NEGERI 40,IPA,2,59
Jakarta,2018,Dalam,1,SMA NEGERI 40,IPA,3,46
Jakarta,2018,Dalam,1,SMA NEGERI 40,IPS,1,174
Jakarta,2018,Dalam,1,SMA NEGERI 40,IPS,2,115
Jakarta,2018,Dalam,1,SMA NEGERI 40,IPS,3,123
Jakarta,2018,Dalam,1,SMA NEGERI 41,IPA,1,61
Jakarta,2018,Dalam,1,SMA NEGERI 41,IPA,2,144
Jakarta,2018,Dalam,1,SMA NEGERI 41,IPA,3,100
Jakarta,2018,Dalam,1,SMA NEGERI 41,IPS,1,144
Jakarta,2018,Dalam,1,SMA NEGERI 41,IPS,2,256
Jakarta,2018,Dalam,1,SMA NEGERI 41,IPS,3,303
Jakarta,2018,Dalam,1,SMA NEGERI 42,IPA,1,125
Jakarta,2018,Dalam,1,SMA NEGERI 42,IPA,2,129
Jakarta,2018,Dalam,1,SMA NEGERI 42,IPA,3,106
Jakarta,2018,Dalam,1,SMA NEGERI 42,IPS,1,148
Jakarta,2018,Dalam,1,SMA NEGERI 42,IPS,2,160
Jakarta,2018,Dalam,1,SMA NEGERI 42,IPS,3,104
Jakarta,2018,Dalam,1,SMA NEGERI 43,IPA,1,84
Jakarta,2018,Dalam,1,SMA NEGERI 43,IPA,2,109
Jakarta,2018,Dalam,1,SMA NEGERI 43,IPA,3,98
Jakarta,2018,Dalam,1,SMA NEGERI 43,IPS,1,115
Jakarta,2018,Dalam,1,SMA NEGERI 43,IPS,2,144
Jakarta,2018,Dalam,1,SMA NEGERI 43,IPS,3,101
Jakarta,2018,Dalam,1,SMA NEGERI 44,IPA,1,157
Jakarta,2018,Dalam,1,SMA NEGERI 44,IPA,2,216
Jakarta,2018,Dalam,1,SMA NEGERI 44,IPA,3,134
Jakarta,2018,Dalam,1,SMA NEGERI 44,IPS,1,172
Jakarta,2018,Dalam,1,SMA NEGERI 44,IPS,2,243
Jakarta,2018,Dalam,1,SMA NEGERI 44,IPS,3,173
Jakarta,2018,Dalam,1,SMA NEGERI 45,IPA,1,115
Jakarta,2018,Dalam,1,SMA NEGERI 45,IPA,2,86
Jakarta,2018,Dalam,1,SMA NEGERI 45,IPA,3,107
Jakarta,2018,Dalam,1,SMA NEGERI 45,IPS,1,141
Jakarta,2018,Dalam,1,SMA NEGERI 45,IPS,2,135
Jakarta,2018,Dalam,1,SMA NEGERI 45,IPS,3,147
Jakarta,2018,Dalam,1,SMA NEGERI 46,IPA,1,82
Jakarta,2018,Dalam,1,SMA NEGERI 46,IPA,2,126
Jakarta,2018,Dalam,1,SMA NEGERI 46,IPA,3,106
Jakarta,2018,Dalam,1,SMA NEGERI 46,IPS,1,188
Jakarta,2018,Dalam,1,SMA NEGERI 46,IPS,2,144
Jakarta,2018,Dalam,1,SMA NEGERI 46,IPS,3,195
Jakarta,2018,Dalam,1,SMA NEGERI 47,IPA,1,275
Jakarta,2018,Dalam,1,SMA NEGERI 47,IPA,2,58
Jakarta,2018,Dalam,1,SMA NEGERI 47,IPA,3,19
Jakarta,2018,Dalam,1,SMA NEGERI 47,IPS,1,189
Jakarta,2018,Dalam,1,SMA NEGERI 47,IPS,2,80
Jakarta,2018,Dalam,1,SMA NEGERI 47,IPS,3,41
Jakarta,2018,Dalam,1,SMA NEGERI 48,IPA,1,297
Jakarta,2018,Dalam,1,SMA NEGERI 48,IPA,2,102
Jakarta,2018,Dalam,1,SMA NEGERI 48,IPA,3,48
Jakarta,2018,Dalam,1,SMA NEGERI 48,IPS,1,159
Jakarta,2018,Dalam,1,SMA NEGERI 48,IPS,2,76
Jakarta,2018,Dalam,1,SMA NEGERI 48,IPS,3,37
Jakarta,2018,Dalam,1,SMA NEGERI 49,IPA,1,159
Jakarta,2018,Dalam,1,SMA NEGERI 49,IPA,2,146
Jakarta,2018,Dalam,1,SMA NEGERI 49,IPA,3,114
Jakarta,2018,Dalam,1,SMA NEGERI 49,IPS,1,163
Jakarta,2018,Dalam,1,SMA NEGERI 49,IPS,2,140
Jakarta,2018,Dalam,1,SMA NEGERI 49,IPS,3,90
Jakarta,2018,Dalam,1,SMA NEGERI 50,IPA,1,113
Jakarta,2018,Dalam,1,SMA NEGERI 50,IPA,2,181
Jakarta,2018,Dalam,1,SMA NEGERI 50,IPA,3,157
Jakarta,2018,Dalam,1,SMA NEGERI 50,IPS,1,250
Jakarta,2018,Dalam,1,SMA NEGERI 50,IPS,2,294
Jakarta,2018,Dalam,1,SMA NEGERI 50,IPS,3,207
Jakarta,2018,Dalam,1,SMA NEGERI 51,IPA,1,162
Jakarta,2018,Dalam,1,SMA NEGERI 51,IPA,2,172
Jakarta,2018,Dalam,1,SMA NEGERI 51,IPA,3,215
Jakarta,2018,Dalam,1,SMA NEGERI 51,IPS,1,230
Jakarta,2018,Dalam,1,SMA NEGERI 51,IPS,2,237
Jakarta,2018,Dalam,1,SMA NEGERI 51,IPS,3,332
Jakarta,2018,Dalam,1,SMA NEGERI 52,IPA,1,209
Jakarta,2018,Dalam,1,SMA NEGERI 52,IPA,2,181
Jakarta,2018,Dalam,1,SMA NEGERI 52,IPA,3,81
Jakarta,2018,Dalam,1,SMA NEGERI 52,IPS,1,204
Jakarta,2018,Dalam,1,SMA NEGERI 52,IPS,2,174
Jakarta,2018,Dalam,1,SMA NEGERI 52,IPS,3,148
Jakarta,2018,Dalam,1,SMA NEGERI 53,IPA,1,123
Jakarta,2018,Dalam,1,SMA NEGERI 53,IPA,2,146
Jakarta,2018,Dalam,1,SMA NEGERI 53,IPA,3,113
Jakarta,2018,Dalam,1,SMA NEGERI 53,IPS,1,135
Jakarta,2018,Dalam,1,SMA NEGERI 53,IPS,2,148
Jakarta,2018,Dalam,1,SMA NEGERI 53,IPS,3,138
Jakarta,2018,Dalam,1,SMA NEGERI 54,IPA,1,121
Jakarta,2018,Dalam,1,SMA NEGERI 54,IPA,2,91
Jakarta,2018,Dalam,1,SMA NEGERI 54,IPA,3,58
Jakarta,2018,Dalam,1,SMA NEGERI 54,IPS,1,122
Jakarta,2018,Dalam,1,SMA NEGERI 54,IPS,2,86
Jakarta,2018,Dalam,1,SMA NEGERI 54,IPS,3,53
Jakarta,2018,Dalam,1,SMA NEGERI 55,IPA,1,129
Jakarta,2018,Dalam,1,SMA NEGERI 55,IPA,2,142
Jakarta,2018,Dalam,1,SMA NEGERI 55,IPA,3,80
Jakarta,2018,Dalam,1,SMA NEGERI 55,IPS,1,196
Jakarta,2018,Dalam,1,SMA NEGERI 55,IPS,2,134
Jakarta,2018,Dalam,1,SMA NEGERI 55,IPS,3,106
Jakarta,2018,Dalam,1,SMA NEGERI 56,IPA,1,92
Jakarta,2018,Dalam,1,SMA NEGERI 56,IPA,2,102
Jakarta,2018,Dalam,1,SMA NEGERI 56,IPA,3,133
Jakarta,2018,Dalam,1,SMA NEGERI 56,IPS,1,183
Jakarta,2018,Dalam,1,SMA NEGERI 56,IPS,2,242
Jakarta,2018,Dalam,1,SMA NEGERI 56,IPS,3,220
Jakarta,2018,Dalam,1,SMA NEGERI 56,BAHASA,1,99
Jakarta,2018,Dalam,1,SMA NEGERI 56,BAHASA,2,134
Jakarta,2018,Dalam,1,SMA NEGERI 56,BAHASA,3,146
Jakarta,2018,Dalam,1,SMA NEGERI 57,IPA,1,79
Jakarta,2018,Dalam,1,SMA NEGERI 57,IPA,2,92
Jakarta,2018,Dalam,1,SMA NEGERI 57,IPA,3,111
Jakarta,2018,Dalam,1,SMA NEGERI 57,IPS,1,160
Jakarta,2018,Dalam,1,SMA NEGERI 57,IPS,2,163
Jakarta,2018,Dalam,1,SMA NEGERI 57,IPS,3,191
Jakarta,2018,Dalam,1,SMA NEGERI 58,IPA,1,142
Jakarta,2018,Dalam,1,SMA NEGERI 58,IPA,2,148
Jakarta,2018,Dalam,1,SMA NEGERI 58,IPA,3,121
Jakarta,2018,Dalam,1,SMA NEGERI 58,IPS,1,193
Jakarta,2018,Dalam,1,SMA NEGERI 58,IPS,2,126
Jakarta,2018,Dalam,1,SMA NEGERI 58,IPS,3,118
Jakarta,2018,Dalam,1,SMA NEGERI 59,IPA,1,177
Jakarta,2018,Dalam,1,SMA NEGERI 59,IPA,2,95
Jakarta,2018,Dalam,1,SMA NEGERI 59,IPA,3,105
Jakarta,2018,Dalam,1,SMA NEGERI 59,IPS,1,192
Jakarta,2018,Dalam,1,SMA NEGERI 59,IPS,2,126
Jakarta,2018,Dalam,1,SMA NEGERI 59,IPS,3,121
Jakarta,2018,Dalam,1,SMA NEGERI 60,IPA,1,111
Jakarta,2018,Dalam,1,SMA NEGERI 60,IPA,2,120
Jakarta,2018,Dalam,1,SMA NEGERI 60,IPA,3,151
Jakarta,2018,Dalam,1,SMA NEGERI 60,IPS,1,155
Jakarta,2018,Dalam,1,SMA NEGERI 60,IPS,2,182
Jakarta,2018,Dalam,1,SMA NEGERI 60,IPS,3,150
Jakarta,2018,Dalam,1,SMA NEGERI 61,IPA,1,178
Jakarta,2018,Dalam,1,SMA NEGERI 61,IPA,2,267
Jakarta,2018,Dalam,1,SMA NEGERI 61,IPA,3,25
Jakarta,2018,Dalam,1,SMA NEGERI 61,IPS,1,112
Jakarta,2018,Dalam,1,SMA NEGERI 61,IPS,2,99
Jakarta,2018,Dalam,1,SMA NEGERI 61,IPS,3,32
Jakarta,2018,Dalam,1,SMA NEGERI 62,IPA,1,102
Jakarta,2018,Dalam,1,SMA NEGERI 62,IPA,2,113
Jakarta,2018,Dalam,1,SMA NEGERI 62,IPA,3,91
Jakarta,2018,Dalam,1,SMA NEGERI 62,IPS,1,154
Jakarta,2018,Dalam,1,SMA NEGERI 62,IPS,2,119
Jakarta,2018,Dalam,1,SMA NEGERI 62,IPS,3,105
Jakarta,2018,Dalam,1,SMA NEGERI 63,IPA,1,73
Jakarta,2018,Dalam,1,SMA NEGERI 63,IPA,2,88
Jakarta,2018,Dalam,1,SMA NEGERI 63,IPA,3,75
Jakarta,2018,Dalam,1,SMA NEGERI 63,IPS,1,111
Jakarta,2018,Dalam,1,SMA NEGERI 63,IPS,2,100
Jakarta,2018,Dalam,1,SMA NEGERI 63,IPS,3,71
