Provinsi,Tahun,Domisili,Tahap,Sekolah,Jurusan,Kapasitas
Jakarta,2018,Dalam,1,SMA NEGERI 21,IPS,62
Jakarta,2018,Dalam,1,SMA NEGERI 22,IPA,114
Jakarta,2018,Dalam,1,SMA NEGERI 22,IPS,89
Jakarta,2018,Dalam,1,SMA NEGERI 23,IPA,67
Jakarta,2018,Dalam,1,SMA NEGERI 23,IPS,66
Jakarta,2018,Dalam,1,SMA NEGERI 24,IPA,63
Jakarta,2018,Dalam,1,SMA NEGERI 24,IPS,42
Jakarta,2018,Dalam,1,SMA NEGERI 25,IPA,43
Jakarta,2018,Dalam,1,SMA NEGERI 25,IPS,61
Jakarta,2018,Dalam,1,SMA NEGERI 26,IPA,67
Jakarta,2018,Dalam,1,SMA NEGERI 26,IPS,66
Jakarta,2018,Dalam,1,SMA NEGERI 27,IPA,64
Jakarta,2018,Dalam,1,SMA NEGERI 27,IPS,85
Jakarta,2018,Dalam,1,SMA NEGERI 28,IPA,104
Jakarta,2018,Dalam,1,SMA NEGERI 28,IPS,43
Jakarta,2018,Dalam,1,SMA NEGERI 29,IPA,86
Jakarta,2018,Dalam,1,SMA NEGERI 29,IPS,59
Jakarta,2018,Dalam,1,SMA NEGERI 30,IPA,87
Jakarta,2018,Dalam,1,SMA NEGERI 30,IPS,85
Jakarta,2018,Dalam,1,SMA NEGERI 31,IPA,110
Jakarta,2018,Dalam,1,SMA NEGERI 31,IPS,110
Jakarta,2018,Dalam,1,SMA NEGERI 31,BAHASA,21
Jakarta,2018,Dalam,1,SMA NEGERI 32,IPA,89
Jakarta,2018,Dalam,1,SMA NEGERI 32,IPS,86
Jakarta,2018,Dalam,1,SMA NEGERI 33,IPA,68
Jakarta,2018,Dalam,1,SMA NEGERI 33,IPS,68
Jakarta,2018,Dalam,1,SMA NEGERI 33,BAHASA,22
Jakarta,2018,Dalam,1,SMA NEGERI 34,IPA,106
Jakarta,2018,Dalam,1,SMA NEGERI 34,IPS,63
Jakarta,2018,Dalam,1,SMA NEGERI 35,IPA,67
Jakarta,2018,Dalam,1,SMA NEGERI 35,IPS,67
Jakarta,2018,Dalam,1,SMA NEGERI 35,BAHASA,22
Jakarta,2018,Dalam,1,SMA NEGERI 36,IPA,86
Jakarta,2018,Dalam,1,SMA NEGERI 36,IPS,82
Jakarta,2018,Dalam,1,SMA NEGERI 37,IPA,86
Jakarta,2018,Dalam,1,SMA NEGERI 37,IPS,65
Jakarta,2018,Dalam,1,SMA NEGERI 38,IPA,86
Jakarta,2018,Dalam,1,SMA NEGERI 38,IPS,66
Jakarta,2018,Dalam,1,SMA NEGERI 39,IPA,105
Jakarta,2018,Dalam,1,SMA NEGERI 39,IPS,43
Jakarta,2018,Dalam,1,SMA NEGERI 40,IPA,45
Jakarta,2018,Dalam,1,SMA NEGERI 40,IPS,85
Jakarta,2018,Dalam,1,SMA NEGERI 41,IPA,66
Jakarta,2018,Dalam,1,SMA NEGERI 41,IPS,67
Jakarta,2018,Dalam,1,SMA NEGERI 42,IPA,91
Jakarta,2018,Dalam,1,SMA NEGERI 42,IPS,60
Jakarta,2018,Dalam,1,SMA NEGERI 43,IPA,62
Jakarta,2018,Dalam,1,SMA NEGERI 43,IPS,62
Jakarta,2018,Dalam,1,SMA NEGERI 44,IPA,89
Jakarta,2018,Dalam,1,SMA NEGERI 44,IPS,66
Jakarta,2018,Dalam,1,SMA NEGERI 45,IPA,89
Jakarta,2018,Dalam,1,SMA NEGERI 45,IPS,90
Jakarta,2018,Dalam,1,SMA NEGERI 46,IPA,89
Jakarta,2018,Dalam,1,SMA NEGERI 46,IPS,109
Jakarta,2018,Dalam,1,SMA NEGERI 47,IPA,82
Jakarta,2018,Dalam,1,SMA NEGERI 47,IPS,84
Jakarta,2018,Dalam,1,SMA NEGERI 48,IPA,107
Jakarta,2018,Dalam,1,SMA NEGERI 48,IPS,66
Jakarta,2018,Dalam,1,SMA NEGERI 49,IPA,87
Jakarta,2018,Dalam,1,SMA NEGERI 49,IPS,44
Jakarta,2018,Dalam,1,SMA NEGERI 50,IPA,66
Jakarta,2018,Dalam,1,SMA NEGERI 50,IPS,89
Jakarta,2018,Dalam,1,SMA NEGERI 51,IPA,81
Jakarta,2018,Dalam,1,SMA NEGERI 51,IPS,77
Jakarta,2018,Dalam,1,SMA NEGERI 52,IPA,88
Jakarta,2018,Dalam,1,SMA NEGERI 52,IPS,88
Jakarta,2018,Dalam,1,SMA NEGERI 53,IPA,90
Jakarta,2018,Dalam,1,SMA NEGERI 53,IPS,67
Jakarta,2018,Dalam,1,SMA NEGERI 54,IPA,86
Jakarta,2018,Dalam,1,SMA NEGERI 54,IPS,80
Jakarta,2018,Dalam,1,SMA NEGERI 55,IPA,83
Jakarta,2018,Dalam,1,SMA NEGERI 55,IPS,85
Jakarta,2018,Dalam,1,SMA NEGERI 56,IPA,67
Jakarta,2018,Dalam,1,SMA NEGERI 56,IPS,64
Jakarta,2018,Dalam,1,SMA NEGERI 56,BAHASA,22
Jakarta,2018,Dalam,1,SMA NEGERI 57,IPA,67
Jakarta,2018,Dalam,1,SMA NEGERI 57,IPS,66
Jakarta,2018,Dalam,1,SMA NEGERI 58,IPA,89
Jakarta,2018,Dalam,1,SMA NEGERI 58,IPS,87
Jakarta,2018,Dalam,1,SMA NEGERI 59,IPA,89
Jakarta,2018,Dalam,1,SMA NEGERI 59,IPS,67
Jakarta,2018,Dalam,1,SMA NEGERI 60,IPA,88
Jakarta,2018,Dalam,1,SMA NEGERI 60,IPS,66
Jakarta,2018,Dalam,1,SMA NEGERI 61,IPA,86
Jakarta,2018,Dalam,1,SMA NEGERI 61,IPS,46
Jakarta,2018,Dalam,1,SMA NEGERI 62,IPA,66
Jakarta,2018,Dalam,1,SMA NEGERI 62,IPS,65
Jakarta,2018,Dalam,1,SMA NEGERI 63,IPA,61
Jakarta,2018,Dalam,1,SMA NEGERI 63,IPS,62
Jakarta,2018,Dalam,1,SMA NEGERI 64,IPA,62
Jakarta,2018,Dalam,1,SMA NEGERI 64,IPS,85
Jakarta,2018,Dalam,1,SMA NEGERI 65,IPA,87
Jakarta,2018,Dalam,1,SMA NEGERI 65,IPS,44
Jakarta,2018,Dalam,1,SMA NEGERI 66,IPA,83
Jakarta,2018,Dalam,1,SMA NEGERI 66,IPS,82
Jakarta,2018,Dalam,1,SMA NEGERI 67,IPA,68
Jakarta,2018,Dalam,1,SMA NEGERI 67,IPS,80
Jakarta,2018,Dalam,1,SMA NEGERI 68,IPA,105
Jakarta,2018,Dalam,1,SMA NEGERI 68,IPS,65
Jakarta,2018,Dalam,1,SMA NEGERI 70,IPA,147
Jakarta,2018,Dalam,1,SMA NEGERI 70,IPS,63
Jakarta,2018,Dalam,1,SMA NEGERI 71,IPA,86
Jakarta,2018,Dalam,1,SMA NEGERI 71,IPS,87
Jakarta,2018,Dalam,1,SMA NEGERI 72,IPA,62
Jakarta,2018,Dalam,1,SMA NEGERI 72,IPS,62
Jakarta,2018,Dalam,1,SMA NEGERI 72,BAHASA,21
Jakarta,2018,Dalam,1,SMA NEGERI 73,IPA,66
Jakarta,2018,Dalam,1,SMA NEGERI 73,IPS,67
Jakarta,2018,Dalam,1,SMA NEGERI 74,IPA,66
Jakarta,2018,Dalam,1,SMA NEGERI 74,IPS,89
Jakarta,2018,Dalam,1,SMA NEGERI 75,IPA,87
Jakarta,2018,Dalam,1,SMA NEGERI 75,IPS,64
Jakarta,2018,Dalam,1,SMA NEGERI 76,IPA,67
Jakarta,2018,Dalam,1,SMA NEGERI 76,IPS,67
Jakarta,2018,Dalam,1,SMA NEGERI 77,IPA,65
Jakarta,2018,Dalam,1,SMA NEGERI 77,IPS,65
Jakarta,2018,Dalam,1,SMA NEGERI 78,IPA,173
Jakarta,2018,Dalam,1,SMA NEGERI 78,IPS,43
Jakarta,2018,Dalam,1,SMA NEGERI 78,BAHASA,21
Jakarta,2018,Dalam,1,SMA NEGERI 79,IPA,82
Jakarta,2018,Dalam,1,SMA NEGERI 79,IPS,54
Jakarta,2018,Dalam,1,SMA NEGERI 80,IPA,89
Jakarta,2018,Dalam,1,SMA NEGERI 80,IPS,66
Jakarta,2018,Dalam,1,SMA NEGERI 81,IPA,152
Jakarta,2018,Dalam,1,SMA NEGERI 81,IPS,42
Jakarta,2018,Dalam,1,SMA NEGERI 82,IPA,64
Jakarta,2018,Dalam,1,SMA NEGERI 82,IPS,63
Jakarta,2018,Dalam,1,SMA NEGERI 83,IPA,65
Jakarta,2018,Dalam,1,SMA NEGERI 83,IPS,91
Jakarta,2018,Dalam,1,SMA NEGERI 84,IPA,65
Jakarta,2018,Dalam,1,SMA NEGERI 84,IPS,63
Jakarta,2018,Dalam,1,SMA NEGERI 84,BAHASA,20
Jakarta,2018,Dalam,1,SMA NEGERI 85,IPA,87
Jakarta,2018,Dalam,1,SMA NEGERI 85,IPS,62
Jakarta,2018,Dalam,1,SMA NEGERI 86,IPA,66
Jakarta,2018,Dalam,1,SMA NEGERI 86,IPS,65
Jakarta,2018,Dalam,1,SMA NEGERI 87,IPA,87
Jakarta,2018,Dalam,1,SMA NEGERI 87,IPS,66
Jakarta,2018,Dalam,1,SMA NEGERI 88,IPA,45
Jakarta,2018,Dalam,1,SMA NEGERI 88,IPS,90
Jakarta,2018,Dalam,1,SMA NEGERI 89,IPA,89
Jakarta,2018,Dalam,1,SMA NEGERI 89,IPS,87
Jakarta,2018,Dalam,1,SMA NEGERI 90,IPA,106
Jakarta,2018,Dalam,1,SMA NEGERI 90,IPS,84
Jakarta,2018,Dalam,1,SMA NEGERI 91,IPA,63
Jakarta,2018,Dalam,1,SMA NEGERI 91,IPS,63
Jakarta,2018,Dalam,1,SMA NEGERI 92,IPA,64
Jakarta,2018,Dalam,1,SMA NEGERI 92,IPS,89
Jakarta,2018,Dalam,1,SMA NEGERI 92,BAHASA,22
Jakarta,2018,Dalam,1,SMA NEGERI 93,IPA,83
Jakarta,2018,Dalam,1,SMA NEGERI 93,IPS,52
Jakarta,2018,Dalam,1,SMA NEGERI 94,IPA,67
Jakarta,2018,Dalam,1,SMA NEGERI 94,IPS,66
Jakarta,2018,Dalam,1,SMA NEGERI 95,IPA,88
Jakarta,2018,Dalam,1,SMA NEGERI 95,IPS,85
Jakarta,2018,Dalam,1,SMA NEGERI 95,BAHASA,21
Jakarta,2018,Dalam,1,SMA NEGERI 96,IPA,64
Jakarta,2018,Dalam,1,SMA NEGERI 96,IPS,87
Jakarta,2018,Dalam,1,SMA NEGERI 97,IPA,63
Jakarta,2018,Dalam,1,SMA NEGERI 97,IPS,125
Jakarta,2018,Dalam,1,SMA NEGERI 98,IPA,107
Jakarta,2018,Dalam,1,SMA NEGERI 98,IPS,79
Jakarta,2018,Dalam,1,SMA NEGERI 99,IPA,129
Jakarta,2018,Dalam,1,SMA NEGERI 99,IPS,85
Jakarta,2018,Dalam,1,SMA NEGERI 100,IPA,67
Jakarta,2018,Dalam,1,SMA NEGERI 100,IPS,67
Jakarta,2018,Dalam,1,SMA NEGERI 101,IPA,82
Jakarta,2018,Dalam,1,SMA NEGERI 101,IPS,82
Jakarta,2018,Dalam,1,SMA NEGERI 102,IPA,68
Jakarta,2018,Dalam,1,SMA NEGERI 102,IPS,68
Jakarta,2018,Dalam,1,SMA NEGERI 103,IPA,65
Jakarta,2018,Dalam,1,SMA NEGERI 103,IPS,90
Jakarta,2018,Dalam,1,SMA NEGERI 104,IPA,112
Jakarta,2018,Dalam,1,SMA NEGERI 104,IPS,64
Jakarta,2018,Dalam,1,SMA NEGERI 105,IPA,88
Jakarta,2018,Dalam,1,SMA NEGERI 105,IPS,64
Jakarta,2018,Dalam,1,SMA NEGERI 106,IPA,66
Jakarta,2018,Dalam,1,SMA NEGERI 106,IPS,86
Jakarta,2018,Dalam,1,SMA NEGERI 107,IPA,65
Jakarta,2018,Dalam,1,SMA NEGERI 107,IPS,89
Jakarta,2018,Dalam,1,SMA NEGERI 108,IPA,66
Jakarta,2018,Dalam,1,SMA NEGERI 108,IPS,44
Jakarta,2018,Dalam,1,SMA NEGERI 109,IPA,88
Jakarta,2018,Dalam,1,SMA NEGERI 109,IPS,65
Jakarta,2018,Dalam,1,SMA NEGERI 110,IPA,64
Jakarta,2018,Dalam,1,SMA NEGERI 110,IPS,87
Jakarta,2018,Dalam,1,SMA NEGERI 110,BAHASA,21
Jakarta,2018,Dalam,1,SMA NEGERI 111,IPA,43
Jakarta,2018,Dalam,1,SMA NEGERI 111,IPS,89
Jakarta,2018,Dalam,1,SMA NEGERI 112,IPA,104
Jakarta,2018,Dalam,1,SMA NEGERI 112,IPS,38
Jakarta,2018,Dalam,1,SMA NEGERI 113,IPA,111
Jakarta,2018,Dalam,1,SMA NEGERI 113,IPS,88
Jakarta,2018,Dalam,1,SMA NEGERI 113,BAHASA,23
Jakarta,2018,Dalam,1,SMA NEGERI 114,IPA,44
Jakarta,2018,Dalam,1,SMA NEGERI 114,IPS,65
Jakarta,2018,Dalam,1,SMA NEGERI 115,IPA,67
Jakarta,2018,Dalam,1,SMA NEGERI 115,IPS,67
Jakarta,2017,Dalam,1,SMA NEGERI 1,IPA,50
Jakarta,2017,Dalam,1,SMA NEGERI 1,IPS,50
Jakarta,2017,Dalam,1,SMA NEGERI 2,IPA,50
Jakarta,2017,Dalam,1,SMA NEGERI 2,IPS,38
Jakarta,2017,Dalam,1,SMA NEGERI 3,IPA,63
Jakarta,2017,Dalam,1,SMA NEGERI 3,IPS,49
Jakarta,2017,Dalam,1,SMA NEGERI 4,IPA,37
Jakarta,2017,Dalam,1,SMA NEGERI 4,IPS,12
Jakarta,2017,Dalam,1,SMA NEGERI 4,BAHASA,12
Jakarta,2017,Dalam,1,SMA NEGERI 5,IPA,50
Jakarta,2017,Dalam,1,SMA NEGERI 5,IPS,50
Jakarta,2017,Dalam,1,SMA NEGERI 6,IPA,60
Jakarta,2017,Dalam,1,SMA NEGERI 6,IPS,47
Jakarta,2017,Dalam,1,SMA NEGERI 7,IPA,38
Jakarta,2017,Dalam,1,SMA NEGERI 7,IPS,25
Jakarta,2017,Dalam,1,SMA NEGERI 8,IPA,121
Jakarta,2017,Dalam,1,SMA NEGERI 8,IPS,16
Jakarta,2017,Dalam,1,SMA NEGERI 9,IPA,56
Jakarta,2017,Dalam,1,SMA NEGERI 9,IPS,41
Jakarta,2017,Dalam,1,SMA NEGERI 10,IPA,25
Jakarta,2017,Dalam,1,SMA NEGERI 10,IPS,37
Jakarta,2017,Dalam,1,SMA NEGERI 11,IPA,37
Jakarta,2017,Dalam,1,SMA NEGERI 11,IPS,37
Jakarta,2017,Dalam,1,SMA NEGERI 12,IPA,48
Jakarta,2017,Dalam,1,SMA NEGERI 12,IPS,47
Jakarta,2017,Dalam,1,SMA NEGERI 13,IPA,68
Jakarta,2017,Dalam,1,SMA NEGERI 13,IPS,41
Jakarta,2017,Dalam,1,SMA NEGERI 14,IPA,63
Jakarta,2017,Dalam,1,SMA NEGERI 14,IPS,25
Jakarta,2017,Dalam,1,SMA NEGERI 15,IPA,36
Jakarta,2017,Dalam,1,SMA NEGERI 15,IPS,36
Jakarta,2017,Dalam,1,SMA NEGERI 16,IPA,50
Jakarta,2017,Dalam,1,SMA NEGERI 16,IPS,37
Jakarta,2017,Dalam,1,SMA NEGERI 17,IPA,22
Jakarta,2017,Dalam,1,SMA NEGERI 17,IPS,34
Jakarta,2017,Dalam,1,SMA NEGERI 18,IPA,37
Jakarta,2017,Dalam,1,SMA NEGERI 18,IPS,37
Jakarta,2017,Dalam,1,SMA NEGERI 18,BAHASA,12
Jakarta,2017,Dalam,1,SMA NEGERI 19,IPA,37
Jakarta,2017,Dalam,1,SMA NEGERI 19,IPS,37
Jakarta,2017,Dalam,1,SMA NEGERI 20,IPA,25
Jakarta,2017,Dalam,1,SMA NEGERI 20,IPS,37
Jakarta,2017,Dalam,1,SMA NEGERI 21,IPA,51
Jakarta,2017,Dalam,1,SMA NEGERI 21,IPS,50
Jakarta,2017,Dalam,1,SMA NEGERI 22,IPA,50
Jakarta,2017,Dalam,1,SMA NEGERI 22,IPS,49
Jakarta,2017,Dalam,1,SMA NEGERI 23,IPA,48
Jakarta,2017,Dalam,1,SMA NEGERI 23,IPS,49
Jakarta,2017,Dalam,1,SMA NEGERI 24,IPA,36
Jakarta,2017,Dalam,1,SMA NEGERI 24,IPS,23
Jakarta,2017,Dalam,1,SMA NEGERI 25,IPA,25
Jakarta,2017,Dalam,1,SMA NEGERI 25,IPS,36
Jakarta,2017,Dalam,1,SMA NEGERI 26,IPA,41
Jakarta,2017,Dalam,1,SMA NEGERI 26,IPS,41
Jakarta,2017,Dalam,1,SMA NEGERI 27,IPA,47
Jakarta,2017,Dalam,1,SMA NEGERI 27,IPS,62
Jakarta,2017,Dalam,1,SMA NEGERI 28,IPA,64
Jakarta,2017,Dalam,1,SMA NEGERI 28,IPS,27
Jakarta,2017,Dalam,1,SMA NEGERI 29,IPA,49
Jakarta,2017,Dalam,1,SMA NEGERI 29,IPS,36
Jakarta,2017,Dalam,1,SMA NEGERI 30,IPA,62
Jakarta,2017,Dalam,1,SMA NEGERI 30,IPS,61
Jakarta,2017,Dalam,1,SMA NEGERI 31,IPA,49
Jakarta,2017,Dalam,1,SMA NEGERI 31,IPS,49
Jakarta,2017,Dalam,1,SMA NEGERI 31,BAHASA,12
Jakarta,2017,Dalam,1,SMA NEGERI 32,IPA,49
Jakarta,2017,Dalam,1,SMA NEGERI 32,IPS,42
Jakarta,2017,Dalam,1,SMA NEGERI 33,IPA,50
Jakarta,2017,Dalam,1,SMA NEGERI 33,IPS,38
Jakarta,2017,Dalam,1,SMA NEGERI 33,BAHASA,13
Jakarta,2017,Dalam,1,SMA NEGERI 34,IPA,63
Jakarta,2017,Dalam,1,SMA NEGERI 34,IPS,38
Jakarta,2017,Dalam,1,SMA NEGERI 35,IPA,24
Jakarta,2017,Dalam,1,SMA NEGERI 35,IPS,37
Jakarta,2017,Dalam,1,SMA NEGERI 35,BAHASA,12
Jakarta,2017,Dalam,1,SMA NEGERI 36,IPA,47
Jakarta,2017,Dalam,1,SMA NEGERI 36,IPS,47
Jakarta,2017,Dalam,1,SMA NEGERI 37,IPA,50
Jakarta,2017,Dalam,1,SMA NEGERI 37,IPS,37
Jakarta,2017,Dalam,1,SMA NEGERI 38,IPA,50
Jakarta,2017,Dalam,1,SMA NEGERI 38,IPS,38
Jakarta,2017,Dalam,1,SMA NEGERI 39,IPA,77
Jakarta,2017,Dalam,1,SMA NEGERI 39,IPS,32
Jakarta,2017,Dalam,1,SMA NEGERI 40,IPA,40
Jakarta,2017,Dalam,1,SMA NEGERI 40,IPS,52
Jakarta,2017,Dalam,1,SMA NEGERI 41,IPA,37
Jakarta,2017,Dalam,1,SMA NEGERI 41,IPS,49
Jakarta,2017,Dalam,1,SMA NEGERI 42,IPA,53
Jakarta,2017,Dalam,1,SMA NEGERI 42,IPS,35
Jakarta,2017,Dalam,1,SMA NEGERI 43,IPA,47
Jakarta,2017,Dalam,1,SMA NEGERI 43,IPS,47
Jakarta,2017,Dalam,1,SMA NEGERI 44,IPA,49
Jakarta,2017,Dalam,1,SMA NEGERI 44,IPS,36
Jakarta,2017,Dalam,1,SMA NEGERI 45,IPA,49
Jakarta,2017,Dalam,1,SMA NEGERI 45,IPS,49
Jakarta,2017,Dalam,1,SMA NEGERI 46,IPA,46
Jakarta,2017,Dalam,1,SMA NEGERI 46,IPS,56
Jakarta,2017,Dalam,1,SMA NEGERI 47,IPA,50
Jakarta,2017,Dalam,1,SMA NEGERI 47,IPS,50
Jakarta,2017,Dalam,1,SMA NEGERI 48,IPA,62
Jakarta,2017,Dalam,1,SMA NEGERI 48,IPS,37
Jakarta,2017,Dalam,1,SMA NEGERI 49,IPA,54
Jakarta,2017,Dalam,1,SMA NEGERI 49,IPS,28
Jakarta,2017,Dalam,1,SMA NEGERI 50,IPA,37
Jakarta,2017,Dalam,1,SMA NEGERI 50,IPS,51
Jakarta,2017,Dalam,1,SMA NEGERI 51,IPA,49
Jakarta,2017,Dalam,1,SMA NEGERI 51,IPS,48
Jakarta,2017,Dalam,1,SMA NEGERI 52,IPA,64
Jakarta,2017,Dalam,1,SMA NEGERI 52,IPS,65
Jakarta,2017,Dalam,1,SMA NEGERI 53,IPA,49
Jakarta,2017,Dalam,1,SMA NEGERI 53,IPS,37
Jakarta,2017,Dalam,1,SMA NEGERI 54,IPA,50
Jakarta,2017,Dalam,1,SMA NEGERI 54,IPS,49
Jakarta,2017,Dalam,1,SMA NEGERI 55,IPA,49
Jakarta,2017,Dalam,1,SMA NEGERI 55,IPS,49
Jakarta,2017,Dalam,1,SMA NEGERI 56,IPA,25
Jakarta,2017,Dalam,1,SMA NEGERI 56,IPS,25
Jakarta,2017,Dalam,1,SMA NEGERI 56,BAHASA,13
Jakarta,2017,Dalam,1,SMA NEGERI 57,IPA,38
Jakarta,2017,Dalam,1,SMA NEGERI 57,IPS,38
Jakarta,2017,Dalam,1,SMA NEGERI 58,IPA,63
Jakarta,2017,Dalam,1,SMA NEGERI 58,IPS,63
Jakarta,2017,Dalam,1,SMA NEGERI 59,IPA,58
Jakarta,2017,Dalam,1,SMA NEGERI 59,IPS,44
Jakarta,2017,Dalam,1,SMA NEGERI 60,IPA,43
Jakarta,2017,Dalam,1,SMA NEGERI 60,IPS,56
Jakarta,2017,Dalam,1,SMA NEGERI 61,IPA,50
Jakarta,2017,Dalam,1,SMA NEGERI 61,IPS,25
Jakarta,2017,Dalam,1,SMA NEGERI 62,IPA,47
Jakarta,2017,Dalam,1,SMA NEGERI 62,IPS,46
Jakarta,2017,Dalam,1,SMA NEGERI 63,IPA,47
Jakarta,2017,Dalam,1,SMA NEGERI 63,IPS,47
Jakarta,2017,Dalam,1,SMA NEGERI 64,IPA,38
Jakarta,2017,Dalam,1,SMA NEGERI 64,IPS,50
Jakarta,2017,Dalam,1,SMA NEGERI 65,IPA,37
Jakarta,2017,Dalam,1,SMA NEGERI 65,IPS,25
Jakarta,2017,Dalam,1,SMA NEGERI 66,IPA,37
Jakarta,2017,Dalam,1,SMA NEGERI 66,IPS,47
Jakarta,2017,Dalam,1,SMA NEGERI 67,IPA,53
Jakarta,2017,Dalam,1,SMA NEGERI 67,IPS,57
Jakarta,2017,Dalam,1,SMA NEGERI 68,IPA,76
Jakarta,2017,Dalam,1,SMA NEGERI 68,IPS,49
Jakarta,2017,Dalam,1,SMA NEGERI 70,IPA,123
Jakarta,2017,Dalam,1,SMA NEGERI 70,IPS,31
Jakarta,2017,Dalam,1,SMA NEGERI 71,IPA,53
Jakarta,2017,Dalam,1,SMA NEGERI 71,IPS,55
Jakarta,2017,Dalam,1,SMA NEGERI 72,IPA,49
Jakarta,2017,Dalam,1,SMA NEGERI 72,IPS,37
Jakarta,2017,Dalam,1,SMA NEGERI 72,BAHASA,12
Jakarta,2017,Dalam,1,SMA NEGERI 73,IPA,25
Jakarta,2017,Dalam,1,SMA NEGERI 73,IPS,49
Jakarta,2017,Dalam,1,SMA NEGERI 74,IPA,37
Jakarta,2017,Dalam,1,SMA NEGERI 74,IPS,48
Jakarta,2017,Dalam,1,SMA NEGERI 75,IPA,51
Jakarta,2017,Dalam,1,SMA NEGERI 75,IPS,37
Jakarta,2017,Dalam,1,SMA NEGERI 76,IPA,37
Jakarta,2017,Dalam,1,SMA NEGERI 76,IPS,23
Jakarta,2017,Dalam,1,SMA NEGERI 77,IPA,40
Jakarta,2017,Dalam,1,SMA NEGERI 77,IPS,40
Jakarta,2017,Dalam,1,SMA NEGERI 78,IPA,112
Jakarta,2017,Dalam,1,SMA NEGERI 78,IPS,30
Jakarta,2017,Dalam,1,SMA NEGERI 78,BAHASA,15
Jakarta,2017,Dalam,1,SMA NEGERI 79,IPA,30
Jakarta,2017,Dalam,1,SMA NEGERI 79,IPS,37
Jakarta,2017,Dalam,1,SMA NEGERI 80,IPA,50
Jakarta,2017,Dalam,1,SMA NEGERI 80,IPS,36
Jakarta,2017,Dalam,1,SMA NEGERI 81,IPA,70
Jakarta,2017,Dalam,1,SMA NEGERI 81,IPS,27
Jakarta,2017,Dalam,1,SMA NEGERI 82,IPA,51
Jakarta,2017,Dalam,1,SMA NEGERI 82,IPS,49
Jakarta,2017,Dalam,1,SMA NEGERI 83,IPA,24
Jakarta,2017,Dalam,1,SMA NEGERI 83,IPS,38
Jakarta,2017,Dalam,1,SMA NEGERI 84,IPA,38
Jakarta,2017,Dalam,1,SMA NEGERI 84,IPS,38
Jakarta,2017,Dalam,1,SMA NEGERI 84,BAHASA,13
Jakarta,2017,Dalam,1,SMA NEGERI 85,IPA,49
Jakarta,2017,Dalam,1,SMA NEGERI 85,IPS,24
Jakarta,2017,Dalam,1,SMA NEGERI 86,IPA,36
Jakarta,2017,Dalam,1,SMA NEGERI 86,IPS,35
