Provinsi,Tahun,Domisili,Tahap,Sekolah,Jurusan,Indikator,Nilai
Jakarta,2017,Dalam,3,SMA NEGERI 22,IPS,Terendah,68.13
Jakarta,2017,Dalam,3,SMA NEGERI 23,IPA,Terendah,70.25
Jakarta,2017,Dalam,3,SMA NEGERI 23,IPS,Terendah,0
Jakarta,2017,Dalam,3,SMA NEGERI 24,IPA,Terendah,69.25
Jakarta,2017,Dalam,3,SMA NEGERI 24,IPS,Terendah,0
Jakarta,2017,Dalam,3,SMA NEGERI 25,IPA,Terendah,66.13
Jakarta,2017,Dalam,3,SMA NEGERI 25,IPS,Terendah,66.25
Jakarta,2017,Dalam,3,SMA NEGERI 26,IPA,Terendah,89.38
Jakarta,2017,Dalam,3,SMA NEGERI 26,IPS,Terendah,0
Jakarta,2017,Dalam,3,SMA NEGERI 27,IPA,Terendah,67.13
Jakarta,2017,Dalam,3,SMA NEGERI 27,IPS,Terendah,0
Jakarta,2017,Dalam,3,SMA NEGERI 28,IPA,Terendah,0
Jakarta,2017,Dalam,3,SMA NEGERI 28,IPS,Terendah,91
Jakarta,2017,Dalam,3,SMA NEGERI 29,IPA,Terendah,76.13
Jakarta,2017,Dalam,3,SMA NEGERI 29,IPS,Terendah,79
Jakarta,2017,Dalam,3,SMA NEGERI 30,IPA,Terendah,80.25
Jakarta,2017,Dalam,3,SMA NEGERI 30,IPS,Terendah,73.88
Jakarta,2017,Dalam,3,SMA NEGERI 31,IPA,Terendah,83.25
Jakarta,2017,Dalam,3,SMA NEGERI 31,IPS,Terendah,0
Jakarta,2017,Dalam,3,SMA NEGERI 31,BAHASA,Terendah,0
Jakarta,2017,Dalam,3,SMA NEGERI 32,IPA,Terendah,70.25
Jakarta,2017,Dalam,3,SMA NEGERI 32,IPS,Terendah,0
Jakarta,2017,Dalam,3,SMA NEGERI 33,IPA,Terendah,0
Jakarta,2017,Dalam,3,SMA NEGERI 33,IPS,Terendah,84.25
Jakarta,2017,Dalam,3,SMA NEGERI 33,BAHASA,Terendah,0
Jakarta,2017,Dalam,3,SMA NEGERI 34,IPA,Terendah,90.63
Jakarta,2017,Dalam,3,SMA NEGERI 34,IPS,Terendah,89.25
Jakarta,2017,Dalam,3,SMA NEGERI 35,IPA,Terendah,0
Jakarta,2017,Dalam,3,SMA NEGERI 35,IPS,Terendah,0
Jakarta,2017,Dalam,3,SMA NEGERI 35,BAHASA,Terendah,67.25
Jakarta,2017,Dalam,3,SMA NEGERI 36,IPA,Terendah,66.75
Jakarta,2017,Dalam,3,SMA NEGERI 36,IPS,Terendah,66.75
Jakarta,2017,Dalam,3,SMA NEGERI 37,IPA,Terendah,71.75
Jakarta,2017,Dalam,3,SMA NEGERI 37,IPS,Terendah,72.88
Jakarta,2017,Dalam,3,SMA NEGERI 38,IPA,Terendah,85.13
Jakarta,2017,Dalam,3,SMA NEGERI 38,IPS,Terendah,0
Jakarta,2017,Dalam,3,SMA NEGERI 40,IPA,Terendah,67.25
Jakarta,2017,Dalam,3,SMA NEGERI 40,IPS,Terendah,65.38
Jakarta,2017,Dalam,3,SMA NEGERI 41,IPA,Terendah,65.63
Jakarta,2017,Dalam,3,SMA NEGERI 41,IPS,Terendah,65.63
Jakarta,2017,Dalam,3,SMA NEGERI 42,IPA,Terendah,82.25
Jakarta,2017,Dalam,3,SMA NEGERI 42,IPS,Terendah,77.38
Jakarta,2017,Dalam,3,SMA NEGERI 43,IPA,Terendah,81.75
Jakarta,2017,Dalam,3,SMA NEGERI 43,IPS,Terendah,71.63
Jakarta,2017,Dalam,3,SMA NEGERI 44,IPA,Terendah,89
Jakarta,2017,Dalam,3,SMA NEGERI 44,IPS,Terendah,0
Jakarta,2017,Dalam,3,SMA NEGERI 45,IPA,Terendah,66.5
Jakarta,2017,Dalam,3,SMA NEGERI 45,IPS,Terendah,66.38
Jakarta,2017,Dalam,3,SMA NEGERI 46,IPA,Terendah,75
Jakarta,2017,Dalam,3,SMA NEGERI 46,IPS,Terendah,72
Jakarta,2017,Dalam,3,SMA NEGERI 47,IPA,Terendah,90.13
Jakarta,2017,Dalam,3,SMA NEGERI 47,IPS,Terendah,81.63
Jakarta,2017,Dalam,3,SMA NEGERI 48,IPA,Terendah,88.75
Jakarta,2017,Dalam,3,SMA NEGERI 48,IPS,Terendah,86
Jakarta,2017,Dalam,3,SMA NEGERI 49,IPA,Terendah,84.25
Jakarta,2017,Dalam,3,SMA NEGERI 49,IPS,Terendah,0
Jakarta,2017,Dalam,3,SMA NEGERI 50,IPA,Terendah,69.63
Jakarta,2017,Dalam,3,SMA NEGERI 50,IPS,Terendah,69
Jakarta,2017,Dalam,3,SMA NEGERI 51,IPA,Terendah,72
Jakarta,2017,Dalam,3,SMA NEGERI 51,IPS,Terendah,70.63
Jakarta,2017,Dalam,3,SMA NEGERI 52,IPA,Terendah,82.13
Jakarta,2017,Dalam,3,SMA NEGERI 52,IPS,Terendah,0
Jakarta,2017,Dalam,3,SMA NEGERI 53,IPA,Terendah,76.38
Jakarta,2017,Dalam,3,SMA NEGERI 53,IPS,Terendah,72.38
Jakarta,2017,Dalam,3,SMA NEGERI 54,IPA,Terendah,85.38
Jakarta,2017,Dalam,3,SMA NEGERI 54,IPS,Terendah,0
Jakarta,2017,Dalam,3,SMA NEGERI 55,IPA,Terendah,80.5
Jakarta,2017,Dalam,3,SMA NEGERI 55,IPS,Terendah,80
Jakarta,2017,Dalam,3,SMA NEGERI 57,IPA,Terendah,66.75
Jakarta,2017,Dalam,3,SMA NEGERI 57,IPS,Terendah,66.63
Jakarta,2017,Dalam,3,SMA NEGERI 59,IPA,Terendah,0
Jakarta,2017,Dalam,3,SMA NEGERI 59,IPS,Terendah,69.75
Jakarta,2017,Dalam,3,SMA NEGERI 60,IPA,Terendah,75.63
Jakarta,2017,Dalam,3,SMA NEGERI 60,IPS,Terendah,73.63
Jakarta,2017,Dalam,3,SMA NEGERI 61,IPA,Terendah,89.5
Jakarta,2017,Dalam,3,SMA NEGERI 61,IPS,Terendah,0
Jakarta,2017,Dalam,3,SMA NEGERI 62,IPA,Terendah,84.13
Jakarta,2017,Dalam,3,SMA NEGERI 62,IPS,Terendah,71.75
Jakarta,2017,Dalam,3,SMA NEGERI 63,IPA,Terendah,77.38
Jakarta,2017,Dalam,3,SMA NEGERI 63,IPS,Terendah,72.63
Jakarta,2017,Dalam,3,SMA NEGERI 64,IPA,Terendah,73.75
Jakarta,2017,Dalam,3,SMA NEGERI 64,IPS,Terendah,71.38
Jakarta,2017,Dalam,3,SMA NEGERI 65,IPA,Terendah,0
Jakarta,2017,Dalam,3,SMA NEGERI 65,IPS,Terendah,80.75
Jakarta,2017,Dalam,3,SMA NEGERI 66,IPA,Terendah,81.63
Jakarta,2017,Dalam,3,SMA NEGERI 66,IPS,Terendah,72.88
Jakarta,2017,Dalam,3,SMA NEGERI 68,IPA,Terendah,91.63
Jakarta,2017,Dalam,3,SMA NEGERI 68,IPS,Terendah,89.75
Jakarta,2017,Dalam,3,SMA NEGERI 70,IPA,Terendah,87.88
Jakarta,2017,Dalam,3,SMA NEGERI 70,IPS,Terendah,96.25
Jakarta,2017,Dalam,3,SMA NEGERI 71,IPA,Terendah,89
Jakarta,2017,Dalam,3,SMA NEGERI 71,IPS,Terendah,0
Jakarta,2017,Dalam,3,SMA NEGERI 72,IPA,Terendah,67.38
Jakarta,2017,Dalam,3,SMA NEGERI 72,IPS,Terendah,66.75
Jakarta,2017,Dalam,3,SMA NEGERI 72,BAHASA,Terendah,0
Jakarta,2017,Dalam,3,SMA NEGERI 73,IPA,Terendah,0
Jakarta,2017,Dalam,3,SMA NEGERI 73,IPS,Terendah,65.5
Jakarta,2017,Dalam,3,SMA NEGERI 74,IPA,Terendah,71.63
Jakarta,2017,Dalam,3,SMA NEGERI 74,IPS,Terendah,69.25
Jakarta,2017,Dalam,3,SMA NEGERI 75,IPA,Terendah,0
Jakarta,2017,Dalam,3,SMA NEGERI 75,IPS,Terendah,72.88
Jakarta,2017,Dalam,3,SMA NEGERI 76,IPA,Terendah,67
Jakarta,2017,Dalam,3,SMA NEGERI 76,IPS,Terendah,66.63
Jakarta,2017,Dalam,3,SMA NEGERI 78,IPA,Terendah,90.63
Jakarta,2017,Dalam,3,SMA NEGERI 78,IPS,Terendah,86.63
Jakarta,2017,Dalam,3,SMA NEGERI 78,BAHASA,Terendah,78.88
Jakarta,2017,Dalam,3,SMA NEGERI 79,IPA,Terendah,73.25
Jakarta,2017,Dalam,3,SMA NEGERI 79,IPS,Terendah,70.63
Jakarta,2017,Dalam,3,SMA NEGERI 80,IPA,Terendah,86.38
Jakarta,2017,Dalam,3,SMA NEGERI 80,IPS,Terendah,85.75
Jakarta,2017,Dalam,3,SMA NEGERI 81,IPA,Terendah,91.75
Jakarta,2017,Dalam,3,SMA NEGERI 81,IPS,Terendah,0
Jakarta,2017,Dalam,3,SMA NEGERI 82,IPA,Terendah,78.75
Jakarta,2017,Dalam,3,SMA NEGERI 82,IPS,Terendah,74.38
Jakarta,2017,Dalam,3,SMA NEGERI 83,IPA,Terendah,66.38
Jakarta,2017,Dalam,3,SMA NEGERI 83,IPS,Terendah,65.75
Jakarta,2017,Dalam,3,SMA NEGERI 84,IPA,Terendah,0
Jakarta,2017,Dalam,3,SMA NEGERI 84,IPS,Terendah,82.25
Jakarta,2017,Dalam,3,SMA NEGERI 84,BAHASA,Terendah,0
Jakarta,2017,Dalam,3,SMA NEGERI 85,IPA,Terendah,73
Jakarta,2017,Dalam,3,SMA NEGERI 85,IPS,Terendah,70.38
Jakarta,2017,Dalam,3,SMA NEGERI 86,IPA,Terendah,0
Jakarta,2017,Dalam,3,SMA NEGERI 86,IPS,Terendah,68.63
Jakarta,2017,Dalam,3,SMA NEGERI 87,IPA,Terendah,70.13
Jakarta,2017,Dalam,3,SMA NEGERI 87,IPS,Terendah,70
Jakarta,2017,Dalam,3,SMA NEGERI 88,IPA,Terendah,71.88
Jakarta,2017,Dalam,3,SMA NEGERI 88,IPS,Terendah,0
Jakarta,2017,Dalam,3,SMA NEGERI 89,IPA,Terendah,0
Jakarta,2017,Dalam,3,SMA NEGERI 89,IPS,Terendah,75.63
Jakarta,2017,Dalam,3,SMA NEGERI 90,IPA,Terendah,81.5
Jakarta,2017,Dalam,3,SMA NEGERI 90,IPS,Terendah,0
Jakarta,2017,Dalam,3,SMA NEGERI 93,IPA,Terendah,75.13
Jakarta,2017,Dalam,3,SMA NEGERI 93,IPS,Terendah,72.13
Jakarta,2017,Dalam,3,SMA NEGERI 94,IPA,Terendah,74.5
Jakarta,2017,Dalam,3,SMA NEGERI 94,IPS,Terendah,0
Jakarta,2017,Dalam,3,SMA NEGERI 96,IPA,Terendah,73
Jakarta,2017,Dalam,3,SMA NEGERI 96,IPS,Terendah,70.75
Jakarta,2017,Dalam,3,SMA NEGERI 97,IPA,Terendah,76.13
Jakarta,2017,Dalam,3,SMA NEGERI 97,IPS,Terendah,73.63
Jakarta,2017,Dalam,3,SMA NEGERI 98,IPA,Terendah,77
Jakarta,2017,Dalam,3,SMA NEGERI 98,IPS,Terendah,0
Jakarta,2017,Dalam,3,SMA NEGERI 99,IPA,Terendah,87.13
Jakarta,2017,Dalam,3,SMA NEGERI 99,IPS,Terendah,0
Jakarta,2017,Dalam,3,SMA NEGERI 100,IPA,Terendah,70.88
Jakarta,2017,Dalam,3,SMA NEGERI 100,IPS,Terendah,68.25
Jakarta,2017,Dalam,3,SMA NEGERI 101,IPA,Terendah,69.38
Jakarta,2017,Dalam,3,SMA NEGERI 101,IPS,Terendah,67.25
Jakarta,2017,Dalam,3,SMA NEGERI 103,IPA,Terendah,0
Jakarta,2017,Dalam,3,SMA NEGERI 103,IPS,Terendah,75.88
Jakarta,2017,Dalam,3,SMA NEGERI 104,IPA,Terendah,0
Jakarta,2017,Dalam,3,SMA NEGERI 104,IPS,Terendah,72.88
Jakarta,2017,Dalam,3,SMA NEGERI 105,IPA,Terendah,78.75
Jakarta,2017,Dalam,3,SMA NEGERI 105,IPS,Terendah,71.25
Jakarta,2017,Dalam,3,SMA NEGERI 107,IPA,Terendah,66.75
Jakarta,2017,Dalam,3,SMA NEGERI 107,IPS,Terendah,66.88
Jakarta,2017,Dalam,3,SMA NEGERI 108,IPA,Terendah,70.25
Jakarta,2017,Dalam,3,SMA NEGERI 108,IPS,Terendah,67.63
Jakarta,2017,Dalam,3,SMA NEGERI 109,IPA,Terendah,78.63
Jakarta,2017,Dalam,3,SMA NEGERI 109,IPS,Terendah,77.75
Jakarta,2017,Dalam,3,SMA NEGERI 111,IPA,Terendah,64.38
Jakarta,2017,Dalam,3,SMA NEGERI 111,IPS,Terendah,64.25
Jakarta,2017,Dalam,3,SMA NEGERI 112,IPA,Terendah,81.75
Jakarta,2017,Dalam,3,SMA NEGERI 112,IPS,Terendah,76.38
Jakarta,2017,Dalam,3,SMA NEGERI 113,IPA,Terendah,0
Jakarta,2017,Dalam,3,SMA NEGERI 113,IPS,Terendah,73.63
Jakarta,2017,Dalam,3,SMA NEGERI 113,BAHASA,Terendah,0
Jakarta,2017,Dalam,3,SMA NEGERI 114,IPA,Terendah,71.5
Jakarta,2017,Dalam,3,SMA NEGERI 114,IPS,Terendah,0
Jakarta,2017,Dalam,3,SMA NEGERI 115,IPA,Terendah,65.38
Jakarta,2017,Dalam,3,SMA NEGERI 115,IPS,Terendah,68.13
Jakarta,2017,Dalam,3,SMA NEGERI 2,IPA,Tertinggi,91.13
Jakarta,2017,Dalam,3,SMA NEGERI 2,IPS,Tertinggi,88.25
Jakarta,2017,Dalam,3,SMA NEGERI 3,IPA,Tertinggi,87.63
Jakarta,2017,Dalam,3,SMA NEGERI 3,IPS,Tertinggi,77.38
Jakarta,2017,Dalam,3,SMA NEGERI 4,IPA,Tertinggi,71.63
Jakarta,2017,Dalam,3,SMA NEGERI 4,IPS,Tertinggi,0
Jakarta,2017,Dalam,3,SMA NEGERI 4,BAHASA,Tertinggi,68
Jakarta,2017,Dalam,3,SMA NEGERI 5,IPA,Tertinggi,66.63
Jakarta,2017,Dalam,3,SMA NEGERI 5,IPS,Tertinggi,68.13
Jakarta,2017,Dalam,3,SMA NEGERI 6,IPA,Tertinggi,87.63
Jakarta,2017,Dalam,3,SMA NEGERI 6,IPS,Tertinggi,82.5
Jakarta,2017,Dalam,3,SMA NEGERI 7,IPA,Tertinggi,0
Jakarta,2017,Dalam,3,SMA NEGERI 7,IPS,Tertinggi,69.75
Jakarta,2017,Dalam,3,SMA NEGERI 8,IPA,Tertinggi,95.75
Jakarta,2017,Dalam,3,SMA NEGERI 8,IPS,Tertinggi,0
Jakarta,2017,Dalam,3,SMA NEGERI 9,IPA,Tertinggi,79.88
Jakarta,2017,Dalam,3,SMA NEGERI 9,IPS,Tertinggi,0
Jakarta,2017,Dalam,3,SMA NEGERI 10,IPA,Tertinggi,72.5
Jakarta,2017,Dalam,3,SMA NEGERI 10,IPS,Tertinggi,67.88
Jakarta,2017,Dalam,3,SMA NEGERI 11,IPA,Tertinggi,0
Jakarta,2017,Dalam,3,SMA NEGERI 11,IPS,Tertinggi,73.75
Jakarta,2017,Dalam,3,SMA NEGERI 12,IPA,Tertinggi,0
Jakarta,2017,Dalam,3,SMA NEGERI 12,IPS,Tertinggi,84.13
Jakarta,2017,Dalam,3,SMA NEGERI 13,IPA,Tertinggi,0
Jakarta,2017,Dalam,3,SMA NEGERI 13,IPS,Tertinggi,78.5
Jakarta,2017,Dalam,3,SMA NEGERI 14,IPA,Tertinggi,88.88
Jakarta,2017,Dalam,3,SMA NEGERI 14,IPS,Tertinggi,0
Jakarta,2017,Dalam,3,SMA NEGERI 15,IPA,Tertinggi,79.5
Jakarta,2017,Dalam,3,SMA NEGERI 15,IPS,Tertinggi,65.63
Jakarta,2017,Dalam,3,SMA NEGERI 16,IPA,Tertinggi,82.63
Jakarta,2017,Dalam,3,SMA NEGERI 16,IPS,Tertinggi,75.75
Jakarta,2017,Dalam,3,SMA NEGERI 17,IPA,Tertinggi,0
Jakarta,2017,Dalam,3,SMA NEGERI 17,IPS,Tertinggi,66
Jakarta,2017,Dalam,3,SMA NEGERI 18,IPA,Tertinggi,0
Jakarta,2017,Dalam,3,SMA NEGERI 18,IPS,Tertinggi,71.88
Jakarta,2017,Dalam,3,SMA NEGERI 18,BAHASA,Tertinggi,65
Jakarta,2017,Dalam,3,SMA NEGERI 19,IPA,Tertinggi,84.75
Jakarta,2017,Dalam,3,SMA NEGERI 19,IPS,Tertinggi,78
Jakarta,2017,Dalam,3,SMA NEGERI 20,IPA,Tertinggi,67.38
Jakarta,2017,Dalam,3,SMA NEGERI 20,IPS,Tertinggi,68.38
Jakarta,2017,Dalam,3,SMA NEGERI 21,IPA,Tertinggi,91.25
Jakarta,2017,Dalam,3,SMA NEGERI 21,IPS,Tertinggi,87.25
Jakarta,2017,Dalam,3,SMA NEGERI 22,IPA,Tertinggi,70.25
Jakarta,2017,Dalam,3,SMA NEGERI 22,IPS,Tertinggi,68.88
Jakarta,2017,Dalam,3,SMA NEGERI 23,IPA,Tertinggi,70.25
Jakarta,2017,Dalam,3,SMA NEGERI 23,IPS,Tertinggi,0
Jakarta,2017,Dalam,3,SMA NEGERI 24,IPA,Tertinggi,69.25
Jakarta,2017,Dalam,3,SMA NEGERI 24,IPS,Tertinggi,0
Jakarta,2017,Dalam,3,SMA NEGERI 25,IPA,Tertinggi,68.88
Jakarta,2017,Dalam,3,SMA NEGERI 25,IPS,Tertinggi,67.88
Jakarta,2017,Dalam,3,SMA NEGERI 26,IPA,Tertinggi,89.5
Jakarta,2017,Dalam,3,SMA NEGERI 26,IPS,Tertinggi,0
Jakarta,2017,Dalam,3,SMA NEGERI 27,IPA,Tertinggi,74.13
Jakarta,2017,Dalam,3,SMA NEGERI 27,IPS,Tertinggi,0
Jakarta,2017,Dalam,3,SMA NEGERI 28,IPA,Tertinggi,0
Jakarta,2017,Dalam,3,SMA NEGERI 28,IPS,Tertinggi,91
Jakarta,2017,Dalam,3,SMA NEGERI 29,IPA,Tertinggi,76.13
Jakarta,2017,Dalam,3,SMA NEGERI 29,IPS,Tertinggi,79
Jakarta,2017,Dalam,3,SMA NEGERI 30,IPA,Tertinggi,80.25
Jakarta,2017,Dalam,3,SMA NEGERI 30,IPS,Tertinggi,76.88
Jakarta,2017,Dalam,3,SMA NEGERI 31,IPA,Tertinggi,83.25
Jakarta,2017,Dalam,3,SMA NEGERI 31,IPS,Tertinggi,0
Jakarta,2017,Dalam,3,SMA NEGERI 31,BAHASA,Tertinggi,0
Jakarta,2017,Dalam,3,SMA NEGERI 32,IPA,Tertinggi,75.25
Jakarta,2017,Dalam,3,SMA NEGERI 32,IPS,Tertinggi,0
Jakarta,2017,Dalam,3,SMA NEGERI 33,IPA,Tertinggi,0
Jakarta,2017,Dalam,3,SMA NEGERI 33,IPS,Tertinggi,84.25
Jakarta,2017,Dalam,3,SMA NEGERI 33,BAHASA,Tertinggi,0
Jakarta,2017,Dalam,3,SMA NEGERI 34,IPA,Tertinggi,91.25
Jakarta,2017,Dalam,3,SMA NEGERI 34,IPS,Tertinggi,89.25
Jakarta,2017,Dalam,3,SMA NEGERI 35,IPA,Tertinggi,0
Jakarta,2017,Dalam,3,SMA NEGERI 35,IPS,Tertinggi,0
Jakarta,2017,Dalam,3,SMA NEGERI 35,BAHASA,Tertinggi,67.38
Jakarta,2017,Dalam,3,SMA NEGERI 36,IPA,Tertinggi,76.13
Jakarta,2017,Dalam,3,SMA NEGERI 36,IPS,Tertinggi,75.25
Jakarta,2017,Dalam,3,SMA NEGERI 37,IPA,Tertinggi,73.25
Jakarta,2017,Dalam,3,SMA NEGERI 37,IPS,Tertinggi,72.88
Jakarta,2017,Dalam,3,SMA NEGERI 38,IPA,Tertinggi,88.5
Jakarta,2017,Dalam,3,SMA NEGERI 38,IPS,Tertinggi,0
Jakarta,2017,Dalam,3,SMA NEGERI 40,IPA,Tertinggi,80
Jakarta,2017,Dalam,3,SMA NEGERI 40,IPS,Tertinggi,66.25
Jakarta,2017,Dalam,3,SMA NEGERI 41,IPA,Tertinggi,65.88
Jakarta,2017,Dalam,3,SMA NEGERI 41,IPS,Tertinggi,65.63
Jakarta,2017,Dalam,3,SMA NEGERI 42,IPA,Tertinggi,83.38
Jakarta,2017,Dalam,3,SMA NEGERI 42,IPS,Tertinggi,80.63
Jakarta,2017,Dalam,3,SMA NEGERI 43,IPA,Tertinggi,81.75
Jakarta,2017,Dalam,3,SMA NEGERI 43,IPS,Tertinggi,71.63
Jakarta,2017,Dalam,3,SMA NEGERI 44,IPA,Tertinggi,89
Jakarta,2017,Dalam,3,SMA NEGERI 44,IPS,Tertinggi,0
Jakarta,2017,Dalam,3,SMA NEGERI 45,IPA,Tertinggi,67.63
Jakarta,2017,Dalam,3,SMA NEGERI 45,IPS,Tertinggi,69.75
Jakarta,2017,Dalam,3,SMA NEGERI 46,IPA,Tertinggi,75
Jakarta,2017,Dalam,3,SMA NEGERI 46,IPS,Tertinggi,72.75
Jakarta,2017,Dalam,3,SMA NEGERI 47,IPA,Tertinggi,90.38
Jakarta,2017,Dalam,3,SMA NEGERI 47,IPS,Tertinggi,81.63
Jakarta,2017,Dalam,3,SMA NEGERI 48,IPA,Tertinggi,88.75
Jakarta,2017,Dalam,3,SMA NEGERI 48,IPS,Tertinggi,88
Jakarta,2017,Dalam,3,SMA NEGERI 49,IPA,Tertinggi,84.25
Jakarta,2017,Dalam,3,SMA NEGERI 49,IPS,Tertinggi,0
Jakarta,2017,Dalam,3,SMA NEGERI 50,IPA,Tertinggi,69.88
Jakarta,2017,Dalam,3,SMA NEGERI 50,IPS,Tertinggi,69
Jakarta,2017,Dalam,3,SMA NEGERI 51,IPA,Tertinggi,72
Jakarta,2017,Dalam,3,SMA NEGERI 51,IPS,Tertinggi,71.5
Jakarta,2017,Dalam,3,SMA NEGERI 52,IPA,Tertinggi,82.13
Jakarta,2017,Dalam,3,SMA NEGERI 52,IPS,Tertinggi,0
Jakarta,2017,Dalam,3,SMA NEGERI 53,IPA,Tertinggi,84.38
Jakarta,2017,Dalam,3,SMA NEGERI 53,IPS,Tertinggi,76.88
Jakarta,2017,Dalam,3,SMA NEGERI 54,IPA,Tertinggi,85.38
Jakarta,2017,Dalam,3,SMA NEGERI 54,IPS,Tertinggi,0
Jakarta,2017,Dalam,3,SMA NEGERI 55,IPA,Tertinggi,91.25
Jakarta,2017,Dalam,3,SMA NEGERI 55,IPS,Tertinggi,80
Jakarta,2017,Dalam,3,SMA NEGERI 57,IPA,Tertinggi,67.88
Jakarta,2017,Dalam,3,SMA NEGERI 57,IPS,Tertinggi,66.63
Jakarta,2017,Dalam,3,SMA NEGERI 59,IPA,Tertinggi,0
Jakarta,2017,Dalam,3,SMA NEGERI 59,IPS,Tertinggi,85.63
Jakarta,2017,Dalam,3,SMA NEGERI 60,IPA,Tertinggi,76.13
Jakarta,2017,Dalam,3,SMA NEGERI 60,IPS,Tertinggi,74.5
Jakarta,2017,Dalam,3,SMA NEGERI 61,IPA,Tertinggi,90.63
Jakarta,2017,Dalam,3,SMA NEGERI 61,IPS,Tertinggi,0
Jakarta,2017,Dalam,3,SMA NEGERI 62,IPA,Tertinggi,84.13
Jakarta,2017,Dalam,3,SMA NEGERI 62,IPS,Tertinggi,72
Jakarta,2017,Dalam,3,SMA NEGERI 63,IPA,Tertinggi,77.38
Jakarta,2017,Dalam,3,SMA NEGERI 63,IPS,Tertinggi,72.63
Jakarta,2017,Dalam,3,SMA NEGERI 64,IPA,Tertinggi,76
Jakarta,2017,Dalam,3,SMA NEGERI 64,IPS,Tertinggi,71.38
Jakarta,2017,Dalam,3,SMA NEGERI 65,IPA,Tertinggi,0
Jakarta,2017,Dalam,3,SMA NEGERI 65,IPS,Tertinggi,80.75
Jakarta,2017,Dalam,3,SMA NEGERI 66,IPA,Tertinggi,84.63
Jakarta,2017,Dalam,3,SMA NEGERI 66,IPS,Tertinggi,76.63
Jakarta,2017,Dalam,3,SMA NEGERI 68,IPA,Tertinggi,92
Jakarta,2017,Dalam,3,SMA NEGERI 68,IPS,Tertinggi,89.75
Jakarta,2017,Dalam,3,SMA NEGERI 70,IPA,Tertinggi,90.75
Jakarta,2017,Dalam,3,SMA NEGERI 70,IPS,Tertinggi,96.25
