Provinsi,Tahun,Domisili,Tahap,Sekolah,Jurusan,Kapasitas
Jakarta,2016,Luar,1,SMA NEGERI 35,IPA,4
Jakarta,2016,Luar,1,SMA NEGERI 35,IPS,5
Jakarta,2016,Luar,1,SMA NEGERI 35,BAHASA,2
Jakarta,2016,Luar,1,SMA NEGERI 36,IPA,8
Jakarta,2016,Luar,1,SMA NEGERI 36,IPS,7
Jakarta,2016,Luar,1,SMA NEGERI 37,IPA,7
Jakarta,2016,Luar,1,SMA NEGERI 37,IPS,5
Jakarta,2016,Luar,1,SMA NEGERI 38,IPA,7
Jakarta,2016,Luar,1,SMA NEGERI 38,IPS,5
Jakarta,2016,Luar,1,SMA NEGERI 39,IPA,8
Jakarta,2016,Luar,1,SMA NEGERI 39,IPS,3
Jakarta,2016,Luar,1,SMA NEGERI 40,IPA,5
Jakarta,2016,Luar,1,SMA NEGERI 40,IPS,5
Jakarta,2016,Luar,1,SMA NEGERI 41,IPA,5
Jakarta,2016,Luar,1,SMA NEGERI 41,IPS,5
Jakarta,2016,Luar,1,SMA NEGERI 42,IPA,7
Jakarta,2016,Luar,1,SMA NEGERI 42,IPS,5
Jakarta,2016,Luar,1,SMA NEGERI 43,IPA,5
Jakarta,2016,Luar,1,SMA NEGERI 43,IPS,5
Jakarta,2016,Luar,1,SMA NEGERI 44,IPA,7
Jakarta,2016,Luar,1,SMA NEGERI 44,IPS,5
Jakarta,2016,Luar,1,SMA NEGERI 45,IPA,7
Jakarta,2016,Luar,1,SMA NEGERI 45,IPS,7
Jakarta,2016,Luar,1,SMA NEGERI 46,IPA,7
Jakarta,2016,Luar,1,SMA NEGERI 46,IPS,8
Jakarta,2016,Luar,1,SMA NEGERI 47,IPA,7
Jakarta,2016,Luar,1,SMA NEGERI 47,IPS,7
Jakarta,2016,Luar,1,SMA NEGERI 48,IPA,8
Jakarta,2016,Luar,1,SMA NEGERI 48,IPS,5
Jakarta,2016,Luar,1,SMA NEGERI 49,IPA,7
Jakarta,2016,Luar,1,SMA NEGERI 49,IPS,4
Jakarta,2016,Luar,1,SMA NEGERI 50,IPA,5
Jakarta,2016,Luar,1,SMA NEGERI 50,IPS,7
Jakarta,2016,Luar,1,SMA NEGERI 51,IPA,7
Jakarta,2016,Luar,1,SMA NEGERI 51,IPS,7
Jakarta,2016,Luar,1,SMA NEGERI 52,IPA,5
Jakarta,2016,Luar,1,SMA NEGERI 52,IPS,7
Jakarta,2016,Luar,1,SMA NEGERI 53,IPA,7
Jakarta,2016,Luar,1,SMA NEGERI 53,IPS,5
Jakarta,2016,Luar,1,SMA NEGERI 54,IPA,7
Jakarta,2016,Luar,1,SMA NEGERI 54,IPS,7
Jakarta,2016,Luar,1,SMA NEGERI 55,IPA,7
Jakarta,2016,Luar,1,SMA NEGERI 55,IPS,7
Jakarta,2016,Luar,1,SMA NEGERI 56,IPA,5
Jakarta,2016,Luar,1,SMA NEGERI 56,IPS,5
Jakarta,2016,Luar,1,SMA NEGERI 56,BAHASA,2
Jakarta,2016,Luar,1,SMA NEGERI 57,IPA,5
Jakarta,2016,Luar,1,SMA NEGERI 57,IPS,5
Jakarta,2016,Luar,1,SMA NEGERI 58,IPA,7
Jakarta,2016,Luar,1,SMA NEGERI 58,IPS,7
Jakarta,2016,Luar,1,SMA NEGERI 59,IPA,7
Jakarta,2016,Luar,1,SMA NEGERI 59,IPS,5
Jakarta,2016,Luar,1,SMA NEGERI 60,IPA,6
Jakarta,2016,Luar,1,SMA NEGERI 60,IPS,6
Jakarta,2016,Luar,1,SMA NEGERI 61,IPA,7
Jakarta,2016,Luar,1,SMA NEGERI 61,IPS,4
Jakarta,2016,Luar,1,SMA NEGERI 62,IPA,5
Jakarta,2016,Luar,1,SMA NEGERI 62,IPS,5
Jakarta,2016,Luar,1,SMA NEGERI 63,IPA,5
Jakarta,2016,Luar,1,SMA NEGERI 63,IPS,5
Jakarta,2016,Luar,1,SMA NEGERI 64,IPA,5
Jakarta,2016,Luar,1,SMA NEGERI 64,IPS,7
Jakarta,2016,Luar,1,SMA NEGERI 65,IPA,7
Jakarta,2016,Luar,1,SMA NEGERI 65,IPS,4
Jakarta,2016,Luar,1,SMA NEGERI 66,IPA,5
Jakarta,2016,Luar,1,SMA NEGERI 66,IPS,7
Jakarta,2016,Luar,1,SMA NEGERI 67,IPA,6
Jakarta,2016,Luar,1,SMA NEGERI 67,IPS,6
Jakarta,2016,Luar,1,SMA NEGERI 68,IPA,8
Jakarta,2016,Luar,1,SMA NEGERI 68,IPS,5
Jakarta,2016,Luar,1,SMA NEGERI 70,IPA,13
Jakarta,2016,Luar,1,SMA NEGERI 70,IPS,4
Jakarta,2016,Luar,1,SMA NEGERI 71,IPA,7
Jakarta,2016,Luar,1,SMA NEGERI 71,IPS,6
Jakarta,2016,Luar,1,SMA NEGERI 72,IPA,5
Jakarta,2016,Luar,1,SMA NEGERI 72,IPS,5
Jakarta,2016,Luar,1,SMA NEGERI 72,BAHASA,2
Jakarta,2016,Luar,1,SMA NEGERI 73,IPA,5
Jakarta,2016,Luar,1,SMA NEGERI 73,IPS,7
Jakarta,2016,Luar,1,SMA NEGERI 74,IPA,5
Jakarta,2016,Luar,1,SMA NEGERI 74,IPS,7
Jakarta,2016,Luar,1,SMA NEGERI 75,IPA,5
Jakarta,2016,Luar,1,SMA NEGERI 75,IPS,7
Jakarta,2016,Luar,1,SMA NEGERI 76,IPA,5
Jakarta,2016,Luar,1,SMA NEGERI 76,IPS,7
Jakarta,2016,Luar,1,SMA NEGERI 77,IPA,5
Jakarta,2016,Luar,1,SMA NEGERI 77,IPS,5
Jakarta,2016,Luar,1,SMA NEGERI 78,IPA,13
Jakarta,2016,Luar,1,SMA NEGERI 78,IPS,4
Jakarta,2016,Luar,1,SMA NEGERI 78,BAHASA,2
Jakarta,2016,Luar,1,SMA NEGERI 79,IPA,7
Jakarta,2016,Luar,1,SMA NEGERI 79,IPS,7
Jakarta,2016,Luar,1,SMA NEGERI 80,IPA,8
Jakarta,2016,Luar,1,SMA NEGERI 80,IPS,5
Jakarta,2016,Luar,1,SMA NEGERI 81,IPA,10
Jakarta,2016,Luar,1,SMA NEGERI 81,IPS,4
Jakarta,2016,Luar,1,SMA NEGERI 82,IPA,5
Jakarta,2016,Luar,1,SMA NEGERI 82,IPS,5
Jakarta,2016,Luar,1,SMA NEGERI 83,IPA,3
Jakarta,2016,Luar,1,SMA NEGERI 83,IPS,7
Jakarta,2016,Luar,1,SMA NEGERI 84,IPA,5
Jakarta,2016,Luar,1,SMA NEGERI 84,IPS,5
Jakarta,2016,Luar,1,SMA NEGERI 84,BAHASA,2
Jakarta,2016,Luar,1,SMA NEGERI 85,IPA,7
Jakarta,2016,Luar,1,SMA NEGERI 85,IPS,5
Jakarta,2016,Luar,1,SMA NEGERI 86,IPA,5
Jakarta,2016,Luar,1,SMA NEGERI 86,IPS,5
Jakarta,2016,Luar,1,SMA NEGERI 87,IPA,5
Jakarta,2016,Luar,1,SMA NEGERI 87,IPS,5
Jakarta,2016,Luar,1,SMA NEGERI 88,IPA,4
Jakarta,2016,Luar,1,SMA NEGERI 88,IPS,5
Jakarta,2016,Luar,1,SMA NEGERI 89,IPA,5
Jakarta,2016,Luar,1,SMA NEGERI 89,IPS,5
Jakarta,2016,Luar,1,SMA NEGERI 90,IPA,8
Jakarta,2016,Luar,1,SMA NEGERI 90,IPS,7
Jakarta,2016,Luar,1,SMA NEGERI 91,IPA,7
Jakarta,2016,Luar,1,SMA NEGERI 91,IPS,5
Jakarta,2016,Luar,1,SMA NEGERI 92,IPA,5
Jakarta,2016,Luar,1,SMA NEGERI 92,IPS,5
Jakarta,2016,Luar,1,SMA NEGERI 92,BAHASA,2
Jakarta,2016,Luar,1,SMA NEGERI 93,IPA,6
Jakarta,2016,Luar,1,SMA NEGERI 93,IPS,4
Jakarta,2016,Luar,1,SMA NEGERI 94,IPA,5
Jakarta,2016,Luar,1,SMA NEGERI 94,IPS,5
Jakarta,2016,Luar,1,SMA NEGERI 95,IPA,7
Jakarta,2016,Luar,1,SMA NEGERI 95,IPS,7
Jakarta,2016,Luar,1,SMA NEGERI 95,BAHASA,2
Jakarta,2016,Luar,1,SMA NEGERI 96,IPA,7
Jakarta,2016,Luar,1,SMA NEGERI 96,IPS,5
Jakarta,2016,Luar,1,SMA NEGERI 97,IPA,5
Jakarta,2016,Luar,1,SMA NEGERI 97,IPS,10
Jakarta,2016,Luar,1,SMA NEGERI 98,IPA,8
Jakarta,2016,Luar,1,SMA NEGERI 98,IPS,8
Jakarta,2016,Luar,1,SMA NEGERI 99,IPA,10
Jakarta,2016,Luar,1,SMA NEGERI 99,IPS,7
Jakarta,2016,Luar,1,SMA NEGERI 100,IPA,5
Jakarta,2016,Luar,1,SMA NEGERI 100,IPS,5
Jakarta,2016,Luar,1,SMA NEGERI 101,IPA,7
Jakarta,2016,Luar,1,SMA NEGERI 101,IPS,5
Jakarta,2016,Luar,1,SMA NEGERI 102,IPA,7
Jakarta,2016,Luar,1,SMA NEGERI 102,IPS,7
Jakarta,2016,Luar,1,SMA NEGERI 103,IPA,5
Jakarta,2016,Luar,1,SMA NEGERI 103,IPS,5
Jakarta,2016,Luar,1,SMA NEGERI 104,IPA,8
Jakarta,2016,Luar,1,SMA NEGERI 104,IPS,5
Jakarta,2016,Luar,1,SMA NEGERI 105,IPA,7
Jakarta,2016,Luar,1,SMA NEGERI 105,IPS,5
Jakarta,2016,Luar,1,SMA NEGERI 106,IPA,5
Jakarta,2016,Luar,1,SMA NEGERI 106,IPS,7
Jakarta,2016,Luar,1,SMA NEGERI 107,IPA,5
Jakarta,2016,Luar,1,SMA NEGERI 107,IPS,7
Jakarta,2016,Luar,1,SMA NEGERI 108,IPA,5
Jakarta,2016,Luar,1,SMA NEGERI 108,IPS,4
Jakarta,2016,Luar,1,SMA NEGERI 109,IPA,7
Jakarta,2016,Luar,1,SMA NEGERI 109,IPS,5
Jakarta,2016,Luar,1,SMA NEGERI 110,IPA,3
Jakarta,2016,Luar,1,SMA NEGERI 110,IPS,8
Jakarta,2016,Luar,1,SMA NEGERI 110,BAHASA,2
Jakarta,2016,Luar,1,SMA NEGERI 111,IPA,4
Jakarta,2016,Luar,1,SMA NEGERI 111,IPS,5
Jakarta,2016,Luar,1,SMA NEGERI 112,IPA,8
Jakarta,2016,Luar,1,SMA NEGERI 112,IPS,4
Jakarta,2016,Luar,1,SMA NEGERI 113,IPA,9
Jakarta,2016,Luar,1,SMA NEGERI 113,IPS,7
Jakarta,2016,Luar,1,SMA NEGERI 113,BAHASA,2
Jakarta,2016,Luar,1,SMA NEGERI 114,IPA,4
Jakarta,2016,Luar,1,SMA NEGERI 114,IPS,7
Jakarta,2016,Luar,1,SMA NEGERI 115,IPA,5
Jakarta,2016,Luar,1,SMA NEGERI 115,IPS,5
