Provinsi,Tahun,Domisili,Tahap,Sekolah,Jurusan,Pilihan,Peminat
Jakarta,2016,Dalam,3,SMA NEGERI 20,IPA,2,0
Jakarta,2016,Dalam,3,SMA NEGERI 20,IPA,3,0
Jakarta,2016,Dalam,3,SMA NEGERI 20,IPS,1,55
Jakarta,2016,Dalam,3,SMA NEGERI 20,IPS,2,87
Jakarta,2016,Dalam,3,SMA NEGERI 20,IPS,3,74
Jakarta,2016,Dalam,3,SMA NEGERI 21,IPA,1,21
Jakarta,2016,Dalam,3,SMA NEGERI 21,IPA,2,10
Jakarta,2016,Dalam,3,SMA NEGERI 21,IPA,3,3
Jakarta,2016,Dalam,3,SMA NEGERI 21,IPS,1,13
Jakarta,2016,Dalam,3,SMA NEGERI 21,IPS,2,12
Jakarta,2016,Dalam,3,SMA NEGERI 21,IPS,3,8
Jakarta,2016,Dalam,3,SMA NEGERI 22,IPA,1,78
Jakarta,2016,Dalam,3,SMA NEGERI 22,IPA,2,60
Jakarta,2016,Dalam,3,SMA NEGERI 22,IPA,3,47
Jakarta,2016,Dalam,3,SMA NEGERI 22,IPS,1,1
Jakarta,2016,Dalam,3,SMA NEGERI 22,IPS,2,0
Jakarta,2016,Dalam,3,SMA NEGERI 22,IPS,3,0
Jakarta,2016,Dalam,3,SMA NEGERI 23,IPA,1,21
Jakarta,2016,Dalam,3,SMA NEGERI 23,IPA,2,18
Jakarta,2016,Dalam,3,SMA NEGERI 23,IPA,3,11
Jakarta,2016,Dalam,3,SMA NEGERI 23,IPS,1,63
Jakarta,2016,Dalam,3,SMA NEGERI 23,IPS,2,44
Jakarta,2016,Dalam,3,SMA NEGERI 23,IPS,3,52
Jakarta,2016,Dalam,3,SMA NEGERI 24,IPA,1,32
Jakarta,2016,Dalam,3,SMA NEGERI 24,IPA,2,35
Jakarta,2016,Dalam,3,SMA NEGERI 24,IPA,3,29
Jakarta,2016,Dalam,3,SMA NEGERI 24,IPS,1,74
Jakarta,2016,Dalam,3,SMA NEGERI 24,IPS,2,99
Jakarta,2016,Dalam,3,SMA NEGERI 24,IPS,3,62
Jakarta,2016,Dalam,3,SMA NEGERI 25,IPA,1,25
Jakarta,2016,Dalam,3,SMA NEGERI 25,IPA,2,22
Jakarta,2016,Dalam,3,SMA NEGERI 25,IPA,3,25
Jakarta,2016,Dalam,3,SMA NEGERI 25,IPS,1,38
Jakarta,2016,Dalam,3,SMA NEGERI 25,IPS,2,71
Jakarta,2016,Dalam,3,SMA NEGERI 25,IPS,3,54
Jakarta,2016,Dalam,3,SMA NEGERI 26,IPA,1,11
Jakarta,2016,Dalam,3,SMA NEGERI 26,IPA,2,7
Jakarta,2016,Dalam,3,SMA NEGERI 26,IPA,3,2
Jakarta,2016,Dalam,3,SMA NEGERI 26,IPS,1,17
Jakarta,2016,Dalam,3,SMA NEGERI 26,IPS,2,10
Jakarta,2016,Dalam,3,SMA NEGERI 26,IPS,3,10
Jakarta,2016,Dalam,3,SMA NEGERI 27,IPA,1,0
Jakarta,2016,Dalam,3,SMA NEGERI 27,IPA,2,0
Jakarta,2016,Dalam,3,SMA NEGERI 27,IPA,3,0
Jakarta,2016,Dalam,3,SMA NEGERI 27,IPS,1,74
Jakarta,2016,Dalam,3,SMA NEGERI 27,IPS,2,59
Jakarta,2016,Dalam,3,SMA NEGERI 27,IPS,3,45
Jakarta,2016,Dalam,3,SMA NEGERI 28,IPA,1,25
Jakarta,2016,Dalam,3,SMA NEGERI 28,IPA,2,13
Jakarta,2016,Dalam,3,SMA NEGERI 28,IPA,3,4
Jakarta,2016,Dalam,3,SMA NEGERI 28,IPS,1,0
Jakarta,2016,Dalam,3,SMA NEGERI 28,IPS,2,0
Jakarta,2016,Dalam,3,SMA NEGERI 28,IPS,3,0
Jakarta,2016,Dalam,3,SMA NEGERI 29,IPA,1,57
Jakarta,2016,Dalam,3,SMA NEGERI 29,IPA,2,41
Jakarta,2016,Dalam,3,SMA NEGERI 29,IPA,3,36
Jakarta,2016,Dalam,3,SMA NEGERI 29,IPS,1,0
Jakarta,2016,Dalam,3,SMA NEGERI 29,IPS,2,0
Jakarta,2016,Dalam,3,SMA NEGERI 29,IPS,3,0
Jakarta,2016,Dalam,3,SMA NEGERI 31,IPA,1,20
Jakarta,2016,Dalam,3,SMA NEGERI 31,IPA,2,24
Jakarta,2016,Dalam,3,SMA NEGERI 31,IPA,3,14
Jakarta,2016,Dalam,3,SMA NEGERI 31,IPS,1,48
Jakarta,2016,Dalam,3,SMA NEGERI 31,IPS,2,43
Jakarta,2016,Dalam,3,SMA NEGERI 31,IPS,3,32
Jakarta,2016,Dalam,3,SMA NEGERI 31,BAHASA,1,0
Jakarta,2016,Dalam,3,SMA NEGERI 31,BAHASA,2,0
Jakarta,2016,Dalam,3,SMA NEGERI 31,BAHASA,3,1
Jakarta,2016,Dalam,3,SMA NEGERI 32,IPA,1,37
Jakarta,2016,Dalam,3,SMA NEGERI 32,IPA,2,39
Jakarta,2016,Dalam,3,SMA NEGERI 32,IPA,3,22
Jakarta,2016,Dalam,3,SMA NEGERI 32,IPS,1,73
Jakarta,2016,Dalam,3,SMA NEGERI 32,IPS,2,50
Jakarta,2016,Dalam,3,SMA NEGERI 32,IPS,3,42
Jakarta,2016,Dalam,3,SMA NEGERI 33,IPA,1,9
Jakarta,2016,Dalam,3,SMA NEGERI 33,IPA,2,9
Jakarta,2016,Dalam,3,SMA NEGERI 33,IPA,3,12
Jakarta,2016,Dalam,3,SMA NEGERI 33,IPS,1,33
Jakarta,2016,Dalam,3,SMA NEGERI 33,IPS,2,32
Jakarta,2016,Dalam,3,SMA NEGERI 33,IPS,3,34
Jakarta,2016,Dalam,3,SMA NEGERI 33,BAHASA,1,23
Jakarta,2016,Dalam,3,SMA NEGERI 33,BAHASA,2,16
Jakarta,2016,Dalam,3,SMA NEGERI 33,BAHASA,3,17
Jakarta,2016,Dalam,3,SMA NEGERI 34,IPA,1,0
Jakarta,2016,Dalam,3,SMA NEGERI 34,IPA,2,0
Jakarta,2016,Dalam,3,SMA NEGERI 34,IPA,3,0
Jakarta,2016,Dalam,3,SMA NEGERI 34,IPS,1,26
Jakarta,2016,Dalam,3,SMA NEGERI 34,IPS,2,15
Jakarta,2016,Dalam,3,SMA NEGERI 34,IPS,3,12
Jakarta,2016,Dalam,3,SMA NEGERI 35,IPA,1,27
Jakarta,2016,Dalam,3,SMA NEGERI 35,IPA,2,19
Jakarta,2016,Dalam,3,SMA NEGERI 35,IPA,3,27
Jakarta,2016,Dalam,3,SMA NEGERI 35,IPS,1,1
Jakarta,2016,Dalam,3,SMA NEGERI 35,IPS,2,0
Jakarta,2016,Dalam,3,SMA NEGERI 35,IPS,3,0
Jakarta,2016,Dalam,3,SMA NEGERI 35,BAHASA,1,33
Jakarta,2016,Dalam,3,SMA NEGERI 35,BAHASA,2,29
Jakarta,2016,Dalam,3,SMA NEGERI 35,BAHASA,3,26
Jakarta,2016,Dalam,3,SMA NEGERI 36,IPA,1,69
Jakarta,2016,Dalam,3,SMA NEGERI 36,IPA,2,55
Jakarta,2016,Dalam,3,SMA NEGERI 36,IPA,3,57
Jakarta,2016,Dalam,3,SMA NEGERI 36,IPS,1,0
Jakarta,2016,Dalam,3,SMA NEGERI 36,IPS,2,0
Jakarta,2016,Dalam,3,SMA NEGERI 36,IPS,3,0
Jakarta,2016,Dalam,3,SMA NEGERI 37,IPA,1,13
Jakarta,2016,Dalam,3,SMA NEGERI 37,IPA,2,15
Jakarta,2016,Dalam,3,SMA NEGERI 37,IPA,3,6
Jakarta,2016,Dalam,3,SMA NEGERI 37,IPS,1,53
Jakarta,2016,Dalam,3,SMA NEGERI 37,IPS,2,27
Jakarta,2016,Dalam,3,SMA NEGERI 37,IPS,3,31
Jakarta,2016,Dalam,3,SMA NEGERI 38,IPA,1,17
Jakarta,2016,Dalam,3,SMA NEGERI 38,IPA,2,9
Jakarta,2016,Dalam,3,SMA NEGERI 38,IPA,3,5
Jakarta,2016,Dalam,3,SMA NEGERI 38,IPS,1,15
Jakarta,2016,Dalam,3,SMA NEGERI 38,IPS,2,15
Jakarta,2016,Dalam,3,SMA NEGERI 38,IPS,3,15
Jakarta,2016,Dalam,3,SMA NEGERI 40,IPA,1,0
Jakarta,2016,Dalam,3,SMA NEGERI 40,IPA,2,0
Jakarta,2016,Dalam,3,SMA NEGERI 40,IPA,3,0
Jakarta,2016,Dalam,3,SMA NEGERI 40,IPS,1,139
Jakarta,2016,Dalam,3,SMA NEGERI 40,IPS,2,137
Jakarta,2016,Dalam,3,SMA NEGERI 40,IPS,3,134
Jakarta,2016,Dalam,3,SMA NEGERI 41,IPA,1,0
Jakarta,2016,Dalam,3,SMA NEGERI 41,IPA,2,0
Jakarta,2016,Dalam,3,SMA NEGERI 41,IPA,3,0
Jakarta,2016,Dalam,3,SMA NEGERI 41,IPS,1,107
Jakarta,2016,Dalam,3,SMA NEGERI 41,IPS,2,183
Jakarta,2016,Dalam,3,SMA NEGERI 41,IPS,3,181
Jakarta,2016,Dalam,3,SMA NEGERI 42,IPA,1,31
Jakarta,2016,Dalam,3,SMA NEGERI 42,IPA,2,34
Jakarta,2016,Dalam,3,SMA NEGERI 42,IPA,3,24
Jakarta,2016,Dalam,3,SMA NEGERI 42,IPS,1,0
Jakarta,2016,Dalam,3,SMA NEGERI 42,IPS,2,0
Jakarta,2016,Dalam,3,SMA NEGERI 42,IPS,3,0
Jakarta,2016,Dalam,3,SMA NEGERI 43,IPA,1,29
Jakarta,2016,Dalam,3,SMA NEGERI 43,IPA,2,21
Jakarta,2016,Dalam,3,SMA NEGERI 43,IPA,3,17
Jakarta,2016,Dalam,3,SMA NEGERI 43,IPS,1,34
Jakarta,2016,Dalam,3,SMA NEGERI 43,IPS,2,51
Jakarta,2016,Dalam,3,SMA NEGERI 43,IPS,3,38
Jakarta,2016,Dalam,3,SMA NEGERI 44,IPA,1,0
Jakarta,2016,Dalam,3,SMA NEGERI 44,IPA,2,0
Jakarta,2016,Dalam,3,SMA NEGERI 44,IPA,3,0
Jakarta,2016,Dalam,3,SMA NEGERI 44,IPS,1,86
Jakarta,2016,Dalam,3,SMA NEGERI 44,IPS,2,39
Jakarta,2016,Dalam,3,SMA NEGERI 44,IPS,3,35
Jakarta,2016,Dalam,3,SMA NEGERI 45,IPA,1,28
Jakarta,2016,Dalam,3,SMA NEGERI 45,IPA,2,28
Jakarta,2016,Dalam,3,SMA NEGERI 45,IPA,3,17
Jakarta,2016,Dalam,3,SMA NEGERI 45,IPS,1,70
Jakarta,2016,Dalam,3,SMA NEGERI 45,IPS,2,72
Jakarta,2016,Dalam,3,SMA NEGERI 45,IPS,3,74
Jakarta,2016,Dalam,3,SMA NEGERI 46,IPA,1,39
Jakarta,2016,Dalam,3,SMA NEGERI 46,IPA,2,43
Jakarta,2016,Dalam,3,SMA NEGERI 46,IPA,3,33
Jakarta,2016,Dalam,3,SMA NEGERI 46,IPS,1,114
Jakarta,2016,Dalam,3,SMA NEGERI 46,IPS,2,77
Jakarta,2016,Dalam,3,SMA NEGERI 46,IPS,3,87
Jakarta,2016,Dalam,3,SMA NEGERI 47,IPA,1,0
Jakarta,2016,Dalam,3,SMA NEGERI 47,IPA,2,0
Jakarta,2016,Dalam,3,SMA NEGERI 47,IPA,3,0
Jakarta,2016,Dalam,3,SMA NEGERI 47,IPS,1,26
Jakarta,2016,Dalam,3,SMA NEGERI 47,IPS,2,22
Jakarta,2016,Dalam,3,SMA NEGERI 47,IPS,3,18
Jakarta,2016,Dalam,3,SMA NEGERI 48,IPA,1,13
Jakarta,2016,Dalam,3,SMA NEGERI 48,IPA,2,3
Jakarta,2016,Dalam,3,SMA NEGERI 48,IPA,3,6
Jakarta,2016,Dalam,3,SMA NEGERI 48,IPS,1,0
Jakarta,2016,Dalam,3,SMA NEGERI 48,IPS,2,0
Jakarta,2016,Dalam,3,SMA NEGERI 48,IPS,3,0
Jakarta,2016,Dalam,3,SMA NEGERI 49,IPA,1,32
Jakarta,2016,Dalam,3,SMA NEGERI 49,IPA,2,26
Jakarta,2016,Dalam,3,SMA NEGERI 49,IPA,3,13
Jakarta,2016,Dalam,3,SMA NEGERI 49,IPS,1,0
Jakarta,2016,Dalam,3,SMA NEGERI 49,IPS,2,0
Jakarta,2016,Dalam,3,SMA NEGERI 49,IPS,3,0
Jakarta,2016,Dalam,3,SMA NEGERI 50,IPA,1,57
Jakarta,2016,Dalam,3,SMA NEGERI 50,IPA,2,93
Jakarta,2016,Dalam,3,SMA NEGERI 50,IPA,3,44
Jakarta,2016,Dalam,3,SMA NEGERI 50,IPS,1,0
Jakarta,2016,Dalam,3,SMA NEGERI 50,IPS,2,0
Jakarta,2016,Dalam,3,SMA NEGERI 50,IPS,3,1
Jakarta,2016,Dalam,3,SMA NEGERI 51,IPA,1,0
Jakarta,2016,Dalam,3,SMA NEGERI 51,IPA,2,0
Jakarta,2016,Dalam,3,SMA NEGERI 51,IPA,3,0
Jakarta,2016,Dalam,3,SMA NEGERI 51,IPS,1,122
Jakarta,2016,Dalam,3,SMA NEGERI 51,IPS,2,109
Jakarta,2016,Dalam,3,SMA NEGERI 51,IPS,3,128
Jakarta,2016,Dalam,3,SMA NEGERI 52,IPA,1,31
Jakarta,2016,Dalam,3,SMA NEGERI 52,IPA,2,26
Jakarta,2016,Dalam,3,SMA NEGERI 52,IPA,3,27
Jakarta,2016,Dalam,3,SMA NEGERI 52,IPS,1,0
Jakarta,2016,Dalam,3,SMA NEGERI 52,IPS,2,0
Jakarta,2016,Dalam,3,SMA NEGERI 52,IPS,3,0
Jakarta,2016,Dalam,3,SMA NEGERI 53,IPA,1,0
Jakarta,2016,Dalam,3,SMA NEGERI 53,IPA,2,0
Jakarta,2016,Dalam,3,SMA NEGERI 53,IPA,3,0
Jakarta,2016,Dalam,3,SMA NEGERI 53,IPS,1,100
Jakarta,2016,Dalam,3,SMA NEGERI 53,IPS,2,93
Jakarta,2016,Dalam,3,SMA NEGERI 53,IPS,3,62
Jakarta,2016,Dalam,3,SMA NEGERI 54,IPA,1,33
Jakarta,2016,Dalam,3,SMA NEGERI 54,IPA,2,13
Jakarta,2016,Dalam,3,SMA NEGERI 54,IPA,3,20
Jakarta,2016,Dalam,3,SMA NEGERI 54,IPS,1,0
Jakarta,2016,Dalam,3,SMA NEGERI 54,IPS,2,1
Jakarta,2016,Dalam,3,SMA NEGERI 54,IPS,3,0
Jakarta,2016,Dalam,3,SMA NEGERI 55,IPA,1,18
Jakarta,2016,Dalam,3,SMA NEGERI 55,IPA,2,15
Jakarta,2016,Dalam,3,SMA NEGERI 55,IPA,3,11
Jakarta,2016,Dalam,3,SMA NEGERI 55,IPS,1,71
Jakarta,2016,Dalam,3,SMA NEGERI 55,IPS,2,44
Jakarta,2016,Dalam,3,SMA NEGERI 55,IPS,3,29
Jakarta,2016,Dalam,3,SMA NEGERI 57,IPA,1,39
Jakarta,2016,Dalam,3,SMA NEGERI 57,IPA,2,31
Jakarta,2016,Dalam,3,SMA NEGERI 57,IPA,3,23
Jakarta,2016,Dalam,3,SMA NEGERI 57,IPS,1,100
Jakarta,2016,Dalam,3,SMA NEGERI 57,IPS,2,75
Jakarta,2016,Dalam,3,SMA NEGERI 57,IPS,3,65
Jakarta,2016,Dalam,3,SMA NEGERI 58,IPA,1,0
Jakarta,2016,Dalam,3,SMA NEGERI 58,IPA,2,0
Jakarta,2016,Dalam,3,SMA NEGERI 58,IPA,3,0
Jakarta,2016,Dalam,3,SMA NEGERI 58,IPS,1,72
Jakarta,2016,Dalam,3,SMA NEGERI 58,IPS,2,49
Jakarta,2016,Dalam,3,SMA NEGERI 58,IPS,3,44
Jakarta,2016,Dalam,3,SMA NEGERI 59,IPA,1,47
Jakarta,2016,Dalam,3,SMA NEGERI 59,IPA,2,56
Jakarta,2016,Dalam,3,SMA NEGERI 59,IPA,3,32
Jakarta,2016,Dalam,3,SMA NEGERI 59,IPS,1,0
Jakarta,2016,Dalam,3,SMA NEGERI 59,IPS,2,0
Jakarta,2016,Dalam,3,SMA NEGERI 59,IPS,3,0
Jakarta,2016,Dalam,3,SMA NEGERI 60,IPA,1,27
Jakarta,2016,Dalam,3,SMA NEGERI 60,IPA,2,24
Jakarta,2016,Dalam,3,SMA NEGERI 60,IPA,3,18
Jakarta,2016,Dalam,3,SMA NEGERI 60,IPS,1,59
Jakarta,2016,Dalam,3,SMA NEGERI 60,IPS,2,75
Jakarta,2016,Dalam,3,SMA NEGERI 60,IPS,3,40
Jakarta,2016,Dalam,3,SMA NEGERI 61,IPA,1,0
Jakarta,2016,Dalam,3,SMA NEGERI 61,IPA,2,0
Jakarta,2016,Dalam,3,SMA NEGERI 61,IPA,3,0
Jakarta,2016,Dalam,3,SMA NEGERI 61,IPS,1,14
Jakarta,2016,Dalam,3,SMA NEGERI 61,IPS,2,11
Jakarta,2016,Dalam,3,SMA NEGERI 61,IPS,3,8
Jakarta,2016,Dalam,3,SMA NEGERI 63,IPA,1,0
Jakarta,2016,Dalam,3,SMA NEGERI 63,IPA,2,0
Jakarta,2016,Dalam,3,SMA NEGERI 63,IPA,3,0
Jakarta,2016,Dalam,3,SMA NEGERI 63,IPS,1,74
Jakarta,2016,Dalam,3,SMA NEGERI 63,IPS,2,53
Jakarta,2016,Dalam,3,SMA NEGERI 63,IPS,3,33
Jakarta,2016,Dalam,3,SMA NEGERI 64,IPA,1,43
Jakarta,2016,Dalam,3,SMA NEGERI 64,IPA,2,34
Jakarta,2016,Dalam,3,SMA NEGERI 64,IPA,3,22
Jakarta,2016,Dalam,3,SMA NEGERI 64,IPS,1,103
Jakarta,2016,Dalam,3,SMA NEGERI 64,IPS,2,102
Jakarta,2016,Dalam,3,SMA NEGERI 64,IPS,3,89
Jakarta,2016,Dalam,3,SMA NEGERI 66,IPA,1,45
Jakarta,2016,Dalam,3,SMA NEGERI 66,IPA,2,40
Jakarta,2016,Dalam,3,SMA NEGERI 66,IPA,3,26
Jakarta,2016,Dalam,3,SMA NEGERI 66,IPS,1,0
Jakarta,2016,Dalam,3,SMA NEGERI 66,IPS,2,0
Jakarta,2016,Dalam,3,SMA NEGERI 66,IPS,3,0
Jakarta,2016,Dalam,3,SMA NEGERI 67,IPA,1,18
Jakarta,2016,Dalam,3,SMA NEGERI 67,IPA,2,14
Jakarta,2016,Dalam,3,SMA NEGERI 67,IPA,3,8
Jakarta,2016,Dalam,3,SMA NEGERI 67,IPS,1,70
Jakarta,2016,Dalam,3,SMA NEGERI 67,IPS,2,32
Jakarta,2016,Dalam,3,SMA NEGERI 67,IPS,3,32
Jakarta,2016,Dalam,3,SMA NEGERI 68,IPA,1,18
Jakarta,2016,Dalam,3,SMA NEGERI 68,IPA,2,10
Jakarta,2016,Dalam,3,SMA NEGERI 68,IPA,3,7
Jakarta,2016,Dalam,3,SMA NEGERI 68,IPS,1,0
Jakarta,2016,Dalam,3,SMA NEGERI 68,IPS,2,0
Jakarta,2016,Dalam,3,SMA NEGERI 68,IPS,3,1
Jakarta,2016,Dalam,3,SMA NEGERI 70,IPA,1,45
Jakarta,2016,Dalam,3,SMA NEGERI 70,IPA,2,24
Jakarta,2016,Dalam,3,SMA NEGERI 70,IPA,3,19
Jakarta,2016,Dalam,3,SMA NEGERI 70,IPS,1,19
Jakarta,2016,Dalam,3,SMA NEGERI 70,IPS,2,24
Jakarta,2016,Dalam,3,SMA NEGERI 70,IPS,3,22
Jakarta,2016,Dalam,3,SMA NEGERI 71,IPA,1,0
Jakarta,2016,Dalam,3,SMA NEGERI 71,IPA,2,0
Jakarta,2016,Dalam,3,SMA NEGERI 71,IPA,3,0
Jakarta,2016,Dalam,3,SMA NEGERI 71,IPS,1,16
Jakarta,2016,Dalam,3,SMA NEGERI 71,IPS,2,14
Jakarta,2016,Dalam,3,SMA NEGERI 71,IPS,3,9
Jakarta,2016,Dalam,3,SMA NEGERI 72,IPA,1,16
Jakarta,2016,Dalam,3,SMA NEGERI 72,IPA,2,7
Jakarta,2016,Dalam,3,SMA NEGERI 72,IPA,3,13
Jakarta,2016,Dalam,3,SMA NEGERI 72,IPS,1,51
Jakarta,2016,Dalam,3,SMA NEGERI 72,IPS,2,67
Jakarta,2016,Dalam,3,SMA NEGERI 72,IPS,3,55
Jakarta,2016,Dalam,3,SMA NEGERI 72,BAHASA,1,26
Jakarta,2016,Dalam,3,SMA NEGERI 72,BAHASA,2,34
Jakarta,2016,Dalam,3,SMA NEGERI 72,BAHASA,3,37
Jakarta,2016,Dalam,3,SMA NEGERI 73,IPA,1,0
Jakarta,2016,Dalam,3,SMA NEGERI 73,IPA,2,0
Jakarta,2016,Dalam,3,SMA NEGERI 73,IPA,3,0
