Provinsi,Tahun,Domisili,Tahap,Sekolah,Jurusan,Indikator,Nilai
Jakarta,2017,Dalam,1,SMA NEGERI 108,IPA,Terendah,71
Jakarta,2017,Dalam,1,SMA NEGERI 108,IPA,Tertinggi,78.38
Jakarta,2017,Dalam,1,SMA NEGERI 108,IPS,Rata-rata,69.44
Jakarta,2017,Dalam,1,SMA NEGERI 108,IPS,Terendah,67.88
Jakarta,2017,Dalam,1,SMA NEGERI 108,IPS,Tertinggi,73.5
Jakarta,2017,Dalam,1,SMA NEGERI 109,IPA,Rata-rata,83.73
Jakarta,2017,Dalam,1,SMA NEGERI 109,IPA,Terendah,81.5
Jakarta,2017,Dalam,1,SMA NEGERI 109,IPA,Tertinggi,88.38
Jakarta,2017,Dalam,1,SMA NEGERI 109,IPS,Rata-rata,80.86
Jakarta,2017,Dalam,1,SMA NEGERI 109,IPS,Terendah,78.5
Jakarta,2017,Dalam,1,SMA NEGERI 109,IPS,Tertinggi,92.25
Jakarta,2017,Dalam,1,SMA NEGERI 11,IPA,Rata-rata,78.82
Jakarta,2017,Dalam,1,SMA NEGERI 11,IPA,Terendah,75.63
Jakarta,2017,Dalam,1,SMA NEGERI 11,IPA,Tertinggi,83.88
Jakarta,2017,Dalam,1,SMA NEGERI 11,IPS,Rata-rata,73.31
Jakarta,2017,Dalam,1,SMA NEGERI 11,IPS,Terendah,71.13
Jakarta,2017,Dalam,1,SMA NEGERI 11,IPS,Tertinggi,77.75
Jakarta,2017,Dalam,1,SMA NEGERI 110,BAHASA,Rata-rata,65.26
Jakarta,2017,Dalam,1,SMA NEGERI 110,BAHASA,Terendah,63
Jakarta,2017,Dalam,1,SMA NEGERI 110,BAHASA,Tertinggi,73.88
Jakarta,2017,Dalam,1,SMA NEGERI 110,IPA,Rata-rata,74.06
Jakarta,2017,Dalam,1,SMA NEGERI 110,IPA,Terendah,69.75
Jakarta,2017,Dalam,1,SMA NEGERI 110,IPA,Tertinggi,82.88
Jakarta,2017,Dalam,1,SMA NEGERI 110,IPS,Rata-rata,66.9
Jakarta,2017,Dalam,1,SMA NEGERI 110,IPS,Terendah,64.25
Jakarta,2017,Dalam,1,SMA NEGERI 110,IPS,Tertinggi,80
Jakarta,2017,Dalam,1,SMA NEGERI 111,IPA,Rata-rata,78.1
Jakarta,2017,Dalam,1,SMA NEGERI 111,IPA,Terendah,74.5
Jakarta,2017,Dalam,1,SMA NEGERI 111,IPA,Tertinggi,86
Jakarta,2017,Dalam,1,SMA NEGERI 111,IPS,Rata-rata,70.22
Jakarta,2017,Dalam,1,SMA NEGERI 111,IPS,Terendah,67.38
Jakarta,2017,Dalam,1,SMA NEGERI 111,IPS,Tertinggi,80.88
Jakarta,2017,Dalam,1,SMA NEGERI 112,IPA,Rata-rata,87.33
Jakarta,2017,Dalam,1,SMA NEGERI 112,IPA,Terendah,85.13
Jakarta,2017,Dalam,1,SMA NEGERI 112,IPA,Tertinggi,91.25
Jakarta,2017,Dalam,1,SMA NEGERI 112,IPS,Rata-rata,81.16
Jakarta,2017,Dalam,1,SMA NEGERI 112,IPS,Terendah,79.63
Jakarta,2017,Dalam,1,SMA NEGERI 112,IPS,Tertinggi,84.75
Jakarta,2017,Dalam,1,SMA NEGERI 113,BAHASA,Rata-rata,71.69
Jakarta,2017,Dalam,1,SMA NEGERI 113,BAHASA,Terendah,69.63
Jakarta,2017,Dalam,1,SMA NEGERI 113,BAHASA,Tertinggi,73.63
Jakarta,2017,Dalam,1,SMA NEGERI 113,IPA,Rata-rata,82.1
Jakarta,2017,Dalam,1,SMA NEGERI 113,IPA,Terendah,78.75
Jakarta,2017,Dalam,1,SMA NEGERI 113,IPA,Tertinggi,90.38
Jakarta,2017,Dalam,1,SMA NEGERI 113,IPS,Rata-rata,75.92
Jakarta,2017,Dalam,1,SMA NEGERI 113,IPS,Terendah,73.13
Jakarta,2017,Dalam,1,SMA NEGERI 113,IPS,Tertinggi,85.38
Jakarta,2017,Dalam,1,SMA NEGERI 114,IPA,Rata-rata,65.56
Jakarta,2017,Dalam,1,SMA NEGERI 114,IPA,Terendah,62.88
Jakarta,2017,Dalam,1,SMA NEGERI 114,IPA,Tertinggi,73.13
Jakarta,2017,Dalam,1,SMA NEGERI 114,IPS,Rata-rata,63.78
Jakarta,2017,Dalam,1,SMA NEGERI 114,IPS,Terendah,61.5
Jakarta,2017,Dalam,1,SMA NEGERI 114,IPS,Tertinggi,75.88
Jakarta,2017,Dalam,1,SMA NEGERI 115,IPA,Rata-rata,69.8
Jakarta,2017,Dalam,1,SMA NEGERI 115,IPA,Terendah,66
Jakarta,2017,Dalam,1,SMA NEGERI 115,IPA,Tertinggi,78.25
Jakarta,2017,Dalam,1,SMA NEGERI 115,IPS,Rata-rata,64.95
Jakarta,2017,Dalam,1,SMA NEGERI 115,IPS,Terendah,62.5
Jakarta,2017,Dalam,1,SMA NEGERI 115,IPS,Tertinggi,71.13
Jakarta,2017,Dalam,1,SMA NEGERI 12,IPA,Rata-rata,90.12
Jakarta,2017,Dalam,1,SMA NEGERI 12,IPA,Terendah,88.88
Jakarta,2017,Dalam,1,SMA NEGERI 12,IPA,Tertinggi,93.25
Jakarta,2017,Dalam,1,SMA NEGERI 12,IPS,Rata-rata,84.68
Jakarta,2017,Dalam,1,SMA NEGERI 12,IPS,Terendah,82
Jakarta,2017,Dalam,1,SMA NEGERI 12,IPS,Tertinggi,90.25
Jakarta,2017,Dalam,1,SMA NEGERI 13,IPA,Rata-rata,91.03
Jakarta,2017,Dalam,1,SMA NEGERI 13,IPA,Terendah,88.63
Jakarta,2017,Dalam,1,SMA NEGERI 13,IPA,Tertinggi,96.75
Jakarta,2017,Dalam,1,SMA NEGERI 13,IPS,Rata-rata,84.86
Jakarta,2017,Dalam,1,SMA NEGERI 13,IPS,Terendah,82
Jakarta,2017,Dalam,1,SMA NEGERI 13,IPS,Tertinggi,92.38
Jakarta,2017,Dalam,1,SMA NEGERI 14,IPA,Rata-rata,89.94
Jakarta,2017,Dalam,1,SMA NEGERI 14,IPA,Terendah,88.38
Jakarta,2017,Dalam,1,SMA NEGERI 14,IPA,Tertinggi,93.63
Jakarta,2017,Dalam,1,SMA NEGERI 14,IPS,Rata-rata,85.89
Jakarta,2017,Dalam,1,SMA NEGERI 14,IPS,Terendah,83.88
Jakarta,2017,Dalam,1,SMA NEGERI 14,IPS,Tertinggi,91.25
Jakarta,2017,Dalam,1,SMA NEGERI 15,IPA,Rata-rata,68.15
Jakarta,2017,Dalam,1,SMA NEGERI 15,IPA,Terendah,65
Jakarta,2017,Dalam,1,SMA NEGERI 15,IPA,Tertinggi,76.13
Jakarta,2017,Dalam,1,SMA NEGERI 15,IPS,Rata-rata,63.37
Jakarta,2017,Dalam,1,SMA NEGERI 15,IPS,Terendah,61.75
Jakarta,2017,Dalam,1,SMA NEGERI 15,IPS,Tertinggi,68
Jakarta,2017,Dalam,1,SMA NEGERI 16,IPA,Rata-rata,79.14
Jakarta,2017,Dalam,1,SMA NEGERI 16,IPA,Terendah,75.63
Jakarta,2017,Dalam,1,SMA NEGERI 16,IPA,Tertinggi,87.75
Jakarta,2017,Dalam,1,SMA NEGERI 16,IPS,Rata-rata,72.13
Jakarta,2017,Dalam,1,SMA NEGERI 16,IPS,Terendah,69.13
Jakarta,2017,Dalam,1,SMA NEGERI 16,IPS,Tertinggi,80
Jakarta,2017,Dalam,1,SMA NEGERI 17,IPA,Rata-rata,71.17
Jakarta,2017,Dalam,1,SMA NEGERI 17,IPA,Terendah,67
Jakarta,2017,Dalam,1,SMA NEGERI 17,IPA,Tertinggi,81.88
Jakarta,2017,Dalam,1,SMA NEGERI 17,IPS,Rata-rata,64.33
Jakarta,2017,Dalam,1,SMA NEGERI 17,IPS,Terendah,62.5
Jakarta,2017,Dalam,1,SMA NEGERI 17,IPS,Tertinggi,69.88
Jakarta,2017,Dalam,1,SMA NEGERI 18,BAHASA,Rata-rata,62.6
Jakarta,2017,Dalam,1,SMA NEGERI 18,BAHASA,Terendah,61
Jakarta,2017,Dalam,1,SMA NEGERI 18,BAHASA,Tertinggi,66.88
Jakarta,2017,Dalam,1,SMA NEGERI 18,IPA,Rata-rata,71.07
Jakarta,2017,Dalam,1,SMA NEGERI 18,IPA,Terendah,67.25
Jakarta,2017,Dalam,1,SMA NEGERI 18,IPA,Tertinggi,77.13
Jakarta,2017,Dalam,1,SMA NEGERI 18,IPS,Rata-rata,65.84
Jakarta,2017,Dalam,1,SMA NEGERI 18,IPS,Terendah,62.88
Jakarta,2017,Dalam,1,SMA NEGERI 18,IPS,Tertinggi,76.25
Jakarta,2017,Dalam,1,SMA NEGERI 19,IPA,Rata-rata,85.73
Jakarta,2017,Dalam,1,SMA NEGERI 19,IPA,Terendah,82.63
Jakarta,2017,Dalam,1,SMA NEGERI 19,IPA,Tertinggi,90.5
Jakarta,2017,Dalam,1,SMA NEGERI 19,IPS,Rata-rata,77.62
Jakarta,2017,Dalam,1,SMA NEGERI 19,IPS,Terendah,73.88
Jakarta,2017,Dalam,1,SMA NEGERI 19,IPS,Tertinggi,84.25
Jakarta,2017,Dalam,1,SMA NEGERI 2,IPA,Rata-rata,92.37
Jakarta,2017,Dalam,1,SMA NEGERI 2,IPA,Terendah,90.88
Jakarta,2017,Dalam,1,SMA NEGERI 2,IPA,Tertinggi,96.88
Jakarta,2017,Dalam,1,SMA NEGERI 2,IPS,Rata-rata,89.15
Jakarta,2017,Dalam,1,SMA NEGERI 2,IPS,Terendah,87
Jakarta,2017,Dalam,1,SMA NEGERI 2,IPS,Tertinggi,92.75
Jakarta,2017,Dalam,1,SMA NEGERI 20,IPA,Rata-rata,71.19
Jakarta,2017,Dalam,1,SMA NEGERI 20,IPA,Terendah,68.63
Jakarta,2017,Dalam,1,SMA NEGERI 20,IPA,Tertinggi,78.5
Jakarta,2017,Dalam,1,SMA NEGERI 20,IPS,Rata-rata,66.3
Jakarta,2017,Dalam,1,SMA NEGERI 20,IPS,Terendah,63.13
Jakarta,2017,Dalam,1,SMA NEGERI 20,IPS,Tertinggi,76.13
Jakarta,2017,Dalam,1,SMA NEGERI 21,IPA,Rata-rata,91.87
Jakarta,2017,Dalam,1,SMA NEGERI 21,IPA,Terendah,90.88
Jakarta,2017,Dalam,1,SMA NEGERI 21,IPA,Tertinggi,94.13
Jakarta,2017,Dalam,1,SMA NEGERI 21,IPS,Rata-rata,86.77
Jakarta,2017,Dalam,1,SMA NEGERI 21,IPS,Terendah,84.75
Jakarta,2017,Dalam,1,SMA NEGERI 21,IPS,Tertinggi,92.13
Jakarta,2017,Dalam,1,SMA NEGERI 22,IPA,Rata-rata,76.42
Jakarta,2017,Dalam,1,SMA NEGERI 22,IPA,Terendah,72.13
Jakarta,2017,Dalam,1,SMA NEGERI 22,IPA,Tertinggi,82.5
Jakarta,2017,Dalam,1,SMA NEGERI 22,IPS,Rata-rata,71.58
Jakarta,2017,Dalam,1,SMA NEGERI 22,IPS,Terendah,69.25
Jakarta,2017,Dalam,1,SMA NEGERI 22,IPS,Tertinggi,78
Jakarta,2017,Dalam,1,SMA NEGERI 23,IPA,Rata-rata,77.02
Jakarta,2017,Dalam,1,SMA NEGERI 23,IPA,Terendah,72.75
Jakarta,2017,Dalam,1,SMA NEGERI 23,IPA,Tertinggi,87.75
Jakarta,2017,Dalam,1,SMA NEGERI 23,IPS,Rata-rata,70.27
Jakarta,2017,Dalam,1,SMA NEGERI 23,IPS,Terendah,67.38
Jakarta,2017,Dalam,1,SMA NEGERI 23,IPS,Tertinggi,81.75
Jakarta,2017,Dalam,1,SMA NEGERI 24,IPA,Rata-rata,74.81
Jakarta,2017,Dalam,1,SMA NEGERI 24,IPA,Terendah,72
Jakarta,2017,Dalam,1,SMA NEGERI 24,IPA,Tertinggi,82.13
Jakarta,2017,Dalam,1,SMA NEGERI 24,IPS,Rata-rata,71.22
Jakarta,2017,Dalam,1,SMA NEGERI 24,IPS,Terendah,68.88
Jakarta,2017,Dalam,1,SMA NEGERI 24,IPS,Tertinggi,79.88
Jakarta,2017,Dalam,1,SMA NEGERI 25,IPA,Rata-rata,74.51
Jakarta,2017,Dalam,1,SMA NEGERI 25,IPA,Terendah,70.88
Jakarta,2017,Dalam,1,SMA NEGERI 25,IPA,Tertinggi,84.38
Jakarta,2017,Dalam,1,SMA NEGERI 25,IPS,Rata-rata,67.03
Jakarta,2017,Dalam,1,SMA NEGERI 25,IPS,Terendah,64.88
Jakarta,2017,Dalam,1,SMA NEGERI 25,IPS,Tertinggi,72.13
Jakarta,2017,Dalam,1,SMA NEGERI 26,IPA,Rata-rata,90.85
Jakarta,2017,Dalam,1,SMA NEGERI 26,IPA,Terendah,89.75
Jakarta,2017,Dalam,1,SMA NEGERI 26,IPA,Tertinggi,92.75
Jakarta,2017,Dalam,1,SMA NEGERI 26,IPS,Rata-rata,87.06
Jakarta,2017,Dalam,1,SMA NEGERI 26,IPS,Terendah,85.38
Jakarta,2017,Dalam,1,SMA NEGERI 26,IPS,Tertinggi,90.63
Jakarta,2017,Dalam,1,SMA NEGERI 27,IPA,Rata-rata,75.03
Jakarta,2017,Dalam,1,SMA NEGERI 27,IPA,Terendah,70.38
Jakarta,2017,Dalam,1,SMA NEGERI 27,IPA,Tertinggi,88.63
Jakarta,2017,Dalam,1,SMA NEGERI 27,IPS,Rata-rata,69.57
Jakarta,2017,Dalam,1,SMA NEGERI 27,IPS,Terendah,66.5
Jakarta,2017,Dalam,1,SMA NEGERI 27,IPS,Tertinggi,84.75
Jakarta,2017,Dalam,1,SMA NEGERI 28,IPA,Rata-rata,94.42
Jakarta,2017,Dalam,1,SMA NEGERI 28,IPA,Terendah,93.63
Jakarta,2017,Dalam,1,SMA NEGERI 28,IPA,Tertinggi,96.88
Jakarta,2017,Dalam,1,SMA NEGERI 28,IPS,Rata-rata,92.98
Jakarta,2017,Dalam,1,SMA NEGERI 28,IPS,Terendah,91.63
Jakarta,2017,Dalam,1,SMA NEGERI 28,IPS,Tertinggi,97.38
Jakarta,2017,Dalam,1,SMA NEGERI 29,IPA,Rata-rata,85.73
Jakarta,2017,Dalam,1,SMA NEGERI 29,IPA,Terendah,83.63
Jakarta,2017,Dalam,1,SMA NEGERI 29,IPA,Tertinggi,90.13
Jakarta,2017,Dalam,1,SMA NEGERI 29,IPS,Rata-rata,79.55
Jakarta,2017,Dalam,1,SMA NEGERI 29,IPS,Terendah,76.5
Jakarta,2017,Dalam,1,SMA NEGERI 29,IPS,Tertinggi,85.63
Jakarta,2017,Dalam,1,SMA NEGERI 3,IPA,Rata-rata,85.37
Jakarta,2017,Dalam,1,SMA NEGERI 3,IPA,Terendah,82.38
Jakarta,2017,Dalam,1,SMA NEGERI 3,IPA,Tertinggi,90.75
Jakarta,2017,Dalam,1,SMA NEGERI 3,IPS,Rata-rata,80.12
Jakarta,2017,Dalam,1,SMA NEGERI 3,IPS,Terendah,77.63
Jakarta,2017,Dalam,1,SMA NEGERI 3,IPS,Tertinggi,88.63
Jakarta,2017,Dalam,1,SMA NEGERI 30,IPA,Rata-rata,79.27
Jakarta,2017,Dalam,1,SMA NEGERI 30,IPA,Terendah,75.38
Jakarta,2017,Dalam,1,SMA NEGERI 30,IPA,Tertinggi,90.75
Jakarta,2017,Dalam,1,SMA NEGERI 30,IPS,Rata-rata,74.19
Jakarta,2017,Dalam,1,SMA NEGERI 30,IPS,Terendah,70.88
Jakarta,2017,Dalam,1,SMA NEGERI 30,IPS,Tertinggi,82.88
Jakarta,2017,Dalam,1,SMA NEGERI 31,BAHASA,Rata-rata,72.45
Jakarta,2017,Dalam,1,SMA NEGERI 31,BAHASA,Terendah,69.25
Jakarta,2017,Dalam,1,SMA NEGERI 31,BAHASA,Tertinggi,76.13
Jakarta,2017,Dalam,1,SMA NEGERI 31,IPA,Rata-rata,85.72
Jakarta,2017,Dalam,1,SMA NEGERI 31,IPA,Terendah,82.88
Jakarta,2017,Dalam,1,SMA NEGERI 31,IPA,Tertinggi,91.75
Jakarta,2017,Dalam,1,SMA NEGERI 31,IPS,Rata-rata,79.02
Jakarta,2017,Dalam,1,SMA NEGERI 31,IPS,Terendah,76.13
Jakarta,2017,Dalam,1,SMA NEGERI 31,IPS,Tertinggi,88.63
Jakarta,2017,Dalam,1,SMA NEGERI 32,IPA,Rata-rata,78.36
Jakarta,2017,Dalam,1,SMA NEGERI 32,IPA,Terendah,74.63
Jakarta,2017,Dalam,1,SMA NEGERI 32,IPA,Tertinggi,84.5
Jakarta,2017,Dalam,1,SMA NEGERI 32,IPS,Rata-rata,73.67
Jakarta,2017,Dalam,1,SMA NEGERI 32,IPS,Terendah,71.5
Jakarta,2017,Dalam,1,SMA NEGERI 32,IPS,Tertinggi,78.88
Jakarta,2017,Dalam,1,SMA NEGERI 33,BAHASA,Rata-rata,77.99
Jakarta,2017,Dalam,1,SMA NEGERI 33,BAHASA,Terendah,75.13
Jakarta,2017,Dalam,1,SMA NEGERI 33,BAHASA,Tertinggi,83.38
Jakarta,2017,Dalam,1,SMA NEGERI 33,IPA,Rata-rata,90.08
Jakarta,2017,Dalam,1,SMA NEGERI 33,IPA,Terendah,88
Jakarta,2017,Dalam,1,SMA NEGERI 33,IPA,Tertinggi,95.5
Jakarta,2017,Dalam,1,SMA NEGERI 33,IPS,Rata-rata,84.11
Jakarta,2017,Dalam,1,SMA NEGERI 33,IPS,Terendah,81.38
Jakarta,2017,Dalam,1,SMA NEGERI 33,IPS,Tertinggi,91.88
Jakarta,2017,Dalam,1,SMA NEGERI 34,IPA,Rata-rata,93.5
Jakarta,2017,Dalam,1,SMA NEGERI 34,IPA,Terendah,92.25
Jakarta,2017,Dalam,1,SMA NEGERI 34,IPA,Tertinggi,96
Jakarta,2017,Dalam,1,SMA NEGERI 34,IPS,Rata-rata,90.77
Jakarta,2017,Dalam,1,SMA NEGERI 34,IPS,Terendah,89.63
Jakarta,2017,Dalam,1,SMA NEGERI 34,IPS,Tertinggi,94.88
Jakarta,2017,Dalam,1,SMA NEGERI 35,BAHASA,Rata-rata,69.79
Jakarta,2017,Dalam,1,SMA NEGERI 35,BAHASA,Terendah,66.88
Jakarta,2017,Dalam,1,SMA NEGERI 35,BAHASA,Tertinggi,79
Jakarta,2017,Dalam,1,SMA NEGERI 35,IPA,Rata-rata,83.41
Jakarta,2017,Dalam,1,SMA NEGERI 35,IPA,Terendah,79.75
Jakarta,2017,Dalam,1,SMA NEGERI 35,IPA,Tertinggi,89.5
Jakarta,2017,Dalam,1,SMA NEGERI 35,IPS,Rata-rata,74.51
Jakarta,2017,Dalam,1,SMA NEGERI 35,IPS,Terendah,70.5
Jakarta,2017,Dalam,1,SMA NEGERI 35,IPS,Tertinggi,83.88
Jakarta,2017,Dalam,1,SMA NEGERI 36,IPA,Rata-rata,78.68
Jakarta,2017,Dalam,1,SMA NEGERI 36,IPA,Terendah,75
Jakarta,2017,Dalam,1,SMA NEGERI 36,IPA,Tertinggi,86.5
Jakarta,2017,Dalam,1,SMA NEGERI 36,IPS,Rata-rata,74.23
Jakarta,2017,Dalam,1,SMA NEGERI 36,IPS,Terendah,71.63
Jakarta,2017,Dalam,1,SMA NEGERI 36,IPS,Tertinggi,81.5
Jakarta,2017,Dalam,1,SMA NEGERI 37,IPA,Rata-rata,79.08
Jakarta,2017,Dalam,1,SMA NEGERI 37,IPA,Terendah,75.13
Jakarta,2017,Dalam,1,SMA NEGERI 37,IPA,Tertinggi,88.38
Jakarta,2017,Dalam,1,SMA NEGERI 37,IPS,Rata-rata,74.85
Jakarta,2017,Dalam,1,SMA NEGERI 37,IPS,Terendah,72.13
Jakarta,2017,Dalam,1,SMA NEGERI 37,IPS,Tertinggi,82.5
Jakarta,2017,Dalam,1,SMA NEGERI 38,IPA,Rata-rata,90.28
Jakarta,2017,Dalam,1,SMA NEGERI 38,IPA,Terendah,88.88
Jakarta,2017,Dalam,1,SMA NEGERI 38,IPA,Tertinggi,93.13
Jakarta,2017,Dalam,1,SMA NEGERI 38,IPS,Rata-rata,85.92
Jakarta,2017,Dalam,1,SMA NEGERI 38,IPS,Terendah,83.63
Jakarta,2017,Dalam,1,SMA NEGERI 38,IPS,Tertinggi,93.38
Jakarta,2017,Dalam,1,SMA NEGERI 39,IPA,Rata-rata,92.82
Jakarta,2017,Dalam,1,SMA NEGERI 39,IPA,Terendah,91.63
Jakarta,2017,Dalam,1,SMA NEGERI 39,IPA,Tertinggi,95.25
Jakarta,2017,Dalam,1,SMA NEGERI 39,IPS,Rata-rata,89.2
Jakarta,2017,Dalam,1,SMA NEGERI 39,IPS,Terendah,87.88
Jakarta,2017,Dalam,1,SMA NEGERI 39,IPS,Tertinggi,92.13
Jakarta,2017,Dalam,1,SMA NEGERI 4,BAHASA,Rata-rata,70.14
Jakarta,2017,Dalam,1,SMA NEGERI 4,BAHASA,Terendah,67.63
Jakarta,2017,Dalam,1,SMA NEGERI 4,BAHASA,Tertinggi,77.75
Jakarta,2017,Dalam,1,SMA NEGERI 4,IPA,Rata-rata,81.69
Jakarta,2017,Dalam,1,SMA NEGERI 4,IPA,Terendah,77.88
Jakarta,2017,Dalam,1,SMA NEGERI 4,IPA,Tertinggi,86.63
Jakarta,2017,Dalam,1,SMA NEGERI 4,IPS,Rata-rata,77.89
Jakarta,2017,Dalam,1,SMA NEGERI 4,IPS,Terendah,75.63
Jakarta,2017,Dalam,1,SMA NEGERI 4,IPS,Tertinggi,84.25
Jakarta,2017,Dalam,1,SMA NEGERI 40,IPA,Rata-rata,77.04
Jakarta,2017,Dalam,1,SMA NEGERI 40,IPA,Terendah,71.25
Jakarta,2017,Dalam,1,SMA NEGERI 40,IPA,Tertinggi,92
Jakarta,2017,Dalam,1,SMA NEGERI 40,IPS,Rata-rata,64.51
Jakarta,2017,Dalam,1,SMA NEGERI 40,IPS,Terendah,60.5
Jakarta,2017,Dalam,1,SMA NEGERI 40,IPS,Tertinggi,73.88
Jakarta,2017,Dalam,1,SMA NEGERI 41,IPA,Rata-rata,66.7
Jakarta,2017,Dalam,1,SMA NEGERI 41,IPA,Terendah,63
Jakarta,2017,Dalam,1,SMA NEGERI 41,IPA,Tertinggi,86.38
Jakarta,2017,Dalam,1,SMA NEGERI 41,IPS,Rata-rata,62.12
Jakarta,2017,Dalam,1,SMA NEGERI 41,IPS,Terendah,59.63
Jakarta,2017,Dalam,1,SMA NEGERI 41,IPS,Tertinggi,72.5
Jakarta,2017,Dalam,1,SMA NEGERI 42,IPA,Rata-rata,82.03
Jakarta,2017,Dalam,1,SMA NEGERI 42,IPA,Terendah,79.38
Jakarta,2017,Dalam,1,SMA NEGERI 42,IPA,Tertinggi,88
