Provinsi,Tahun,Domisili,Tahap,Sekolah,Jurusan,Kapasitas
Jakarta,2016,Dalam,1,SMA NEGERI 24,IPS,23
Jakarta,2016,Dalam,1,SMA NEGERI 25,MIPA,29
Jakarta,2016,Dalam,1,SMA NEGERI 25,IPS,43
Jakarta,2016,Dalam,1,SMA NEGERI 26,MIPA,42
Jakarta,2016,Dalam,1,SMA NEGERI 26,IPS,39
Jakarta,2016,Dalam,1,SMA NEGERI 27,MIPA,44
Jakarta,2016,Dalam,1,SMA NEGERI 27,IPS,56
Jakarta,2016,Dalam,1,SMA NEGERI 28,MIPA,76
Jakarta,2016,Dalam,1,SMA NEGERI 28,IPS,31
Jakarta,2016,Dalam,1,SMA NEGERI 29,MIPA,60
Jakarta,2016,Dalam,1,SMA NEGERI 29,IPS,40
Jakarta,2016,Dalam,1,SMA NEGERI 30,MIPA,59
Jakarta,2016,Dalam,1,SMA NEGERI 30,IPS,56
Jakarta,2016,Dalam,1,SMA NEGERI 31,MIPA,72
Jakarta,2016,Dalam,1,SMA NEGERI 31,IPS,72
Jakarta,2016,Dalam,1,SMA NEGERI 31,BAHASA,15
Jakarta,2016,Dalam,1,SMA NEGERI 32,MIPA,59
Jakarta,2016,Dalam,1,SMA NEGERI 32,IPS,54
Jakarta,2016,Dalam,1,SMA NEGERI 33,MIPA,41
Jakarta,2016,Dalam,1,SMA NEGERI 33,IPS,27
Jakarta,2016,Dalam,1,SMA NEGERI 33,BAHASA,16
Jakarta,2016,Dalam,1,SMA NEGERI 34,MIPA,66
Jakarta,2016,Dalam,1,SMA NEGERI 34,IPS,40
Jakarta,2016,Dalam,1,SMA NEGERI 35,MIPA,30
Jakarta,2016,Dalam,1,SMA NEGERI 35,IPS,43
Jakarta,2016,Dalam,1,SMA NEGERI 35,BAHASA,15
Jakarta,2016,Dalam,1,SMA NEGERI 36,MIPA,72
Jakarta,2016,Dalam,1,SMA NEGERI 36,IPS,54
Jakarta,2016,Dalam,1,SMA NEGERI 37,MIPA,59
Jakarta,2016,Dalam,1,SMA NEGERI 37,IPS,44
Jakarta,2016,Dalam,1,SMA NEGERI 38,MIPA,55
Jakarta,2016,Dalam,1,SMA NEGERI 38,IPS,44
Jakarta,2016,Dalam,1,SMA NEGERI 39,MIPA,76
Jakarta,2016,Dalam,1,SMA NEGERI 39,IPS,29
Jakarta,2016,Dalam,1,SMA NEGERI 40,MIPA,46
Jakarta,2016,Dalam,1,SMA NEGERI 40,IPS,45
Jakarta,2016,Dalam,1,SMA NEGERI 41,MIPA,46
Jakarta,2016,Dalam,1,SMA NEGERI 41,IPS,46
Jakarta,2016,Dalam,1,SMA NEGERI 42,MIPA,63
Jakarta,2016,Dalam,1,SMA NEGERI 42,IPS,41
Jakarta,2016,Dalam,1,SMA NEGERI 43,MIPA,44
Jakarta,2016,Dalam,1,SMA NEGERI 43,IPS,44
Jakarta,2016,Dalam,1,SMA NEGERI 44,MIPA,53
Jakarta,2016,Dalam,1,SMA NEGERI 44,IPS,39
Jakarta,2016,Dalam,1,SMA NEGERI 45,MIPA,58
Jakarta,2016,Dalam,1,SMA NEGERI 45,IPS,58
Jakarta,2016,Dalam,1,SMA NEGERI 46,MIPA,58
Jakarta,2016,Dalam,1,SMA NEGERI 46,IPS,65
Jakarta,2016,Dalam,1,SMA NEGERI 47,MIPA,54
Jakarta,2016,Dalam,1,SMA NEGERI 47,IPS,54
Jakarta,2016,Dalam,1,SMA NEGERI 48,MIPA,71
Jakarta,2016,Dalam,1,SMA NEGERI 48,IPS,43
Jakarta,2016,Dalam,1,SMA NEGERI 49,MIPA,54
Jakarta,2016,Dalam,1,SMA NEGERI 49,IPS,27
Jakarta,2016,Dalam,1,SMA NEGERI 50,MIPA,44
Jakarta,2016,Dalam,1,SMA NEGERI 50,IPS,59
Jakarta,2016,Dalam,1,SMA NEGERI 51,MIPA,59
Jakarta,2016,Dalam,1,SMA NEGERI 51,IPS,53
Jakarta,2016,Dalam,1,SMA NEGERI 52,MIPA,45
Jakarta,2016,Dalam,1,SMA NEGERI 52,IPS,45
Jakarta,2016,Dalam,1,SMA NEGERI 53,MIPA,61
Jakarta,2016,Dalam,1,SMA NEGERI 53,IPS,45
Jakarta,2016,Dalam,1,SMA NEGERI 54,MIPA,56
Jakarta,2016,Dalam,1,SMA NEGERI 54,IPS,51
Jakarta,2016,Dalam,1,SMA NEGERI 55,MIPA,59
Jakarta,2016,Dalam,1,SMA NEGERI 55,IPS,58
Jakarta,2016,Dalam,1,SMA NEGERI 56,MIPA,46
Jakarta,2016,Dalam,1,SMA NEGERI 56,IPS,46
Jakarta,2016,Dalam,1,SMA NEGERI 56,BAHASA,16
Jakarta,2016,Dalam,1,SMA NEGERI 57,MIPA,43
Jakarta,2016,Dalam,1,SMA NEGERI 57,IPS,46
Jakarta,2016,Dalam,1,SMA NEGERI 58,MIPA,59
Jakarta,2016,Dalam,1,SMA NEGERI 58,IPS,59
Jakarta,2016,Dalam,1,SMA NEGERI 59,MIPA,60
Jakarta,2016,Dalam,1,SMA NEGERI 59,IPS,43
Jakarta,2016,Dalam,1,SMA NEGERI 60,MIPA,54
Jakarta,2016,Dalam,1,SMA NEGERI 60,IPS,56
Jakarta,2016,Dalam,1,SMA NEGERI 61,MIPA,49
Jakarta,2016,Dalam,1,SMA NEGERI 61,IPS,25
Jakarta,2016,Dalam,1,SMA NEGERI 62,MIPA,46
Jakarta,2016,Dalam,1,SMA NEGERI 62,IPS,46
Jakarta,2016,Dalam,1,SMA NEGERI 63,MIPA,42
Jakarta,2016,Dalam,1,SMA NEGERI 63,IPS,39
Jakarta,2016,Dalam,1,SMA NEGERI 64,MIPA,44
Jakarta,2016,Dalam,1,SMA NEGERI 64,IPS,57
Jakarta,2016,Dalam,1,SMA NEGERI 65,MIPA,59
Jakarta,2016,Dalam,1,SMA NEGERI 65,IPS,30
Jakarta,2016,Dalam,1,SMA NEGERI 66,MIPA,40
Jakarta,2016,Dalam,1,SMA NEGERI 66,IPS,50
Jakarta,2016,Dalam,1,SMA NEGERI 67,MIPA,49
Jakarta,2016,Dalam,1,SMA NEGERI 67,IPS,53
Jakarta,2016,Dalam,1,SMA NEGERI 68,MIPA,66
Jakarta,2016,Dalam,1,SMA NEGERI 68,IPS,39
Jakarta,2016,Dalam,1,SMA NEGERI 70,MIPA,106
Jakarta,2016,Dalam,1,SMA NEGERI 70,IPS,27
Jakarta,2016,Dalam,1,SMA NEGERI 71,MIPA,55
Jakarta,2016,Dalam,1,SMA NEGERI 71,IPS,56
Jakarta,2016,Dalam,1,SMA NEGERI 72,MIPA,44
Jakarta,2016,Dalam,1,SMA NEGERI 72,IPS,44
Jakarta,2016,Dalam,1,SMA NEGERI 72,BAHASA,14
Jakarta,2016,Dalam,1,SMA NEGERI 73,MIPA,40
Jakarta,2016,Dalam,1,SMA NEGERI 73,IPS,61
Jakarta,2016,Dalam,1,SMA NEGERI 74,MIPA,46
Jakarta,2016,Dalam,1,SMA NEGERI 74,IPS,61
Jakarta,2016,Dalam,1,SMA NEGERI 75,MIPA,45
Jakarta,2016,Dalam,1,SMA NEGERI 75,IPS,58
Jakarta,2016,Dalam,1,SMA NEGERI 76,MIPA,44
Jakarta,2016,Dalam,1,SMA NEGERI 76,IPS,60
Jakarta,2016,Dalam,1,SMA NEGERI 77,IPA,42
Jakarta,2016,Dalam,1,SMA NEGERI 77,IPS,41
Jakarta,2016,Dalam,1,SMA NEGERI 78,MIPA,113
Jakarta,2016,Dalam,1,SMA NEGERI 78,IPS,30
Jakarta,2016,Dalam,1,SMA NEGERI 78,BAHASA,16
Jakarta,2016,Dalam,1,SMA NEGERI 79,MIPA,59
Jakarta,2016,Dalam,1,SMA NEGERI 79,IPS,58
Jakarta,2016,Dalam,1,SMA NEGERI 80,MIPA,75
Jakarta,2016,Dalam,1,SMA NEGERI 80,IPS,45
Jakarta,2016,Dalam,1,SMA NEGERI 81,MIPA,85
Jakarta,2016,Dalam,1,SMA NEGERI 81,IPS,30
Jakarta,2016,Dalam,1,SMA NEGERI 82,MIPA,40
Jakarta,2016,Dalam,1,SMA NEGERI 82,IPS,40
Jakarta,2016,Dalam,1,SMA NEGERI 83,MIPA,29
Jakarta,2016,Dalam,1,SMA NEGERI 83,IPS,58
Jakarta,2016,Dalam,1,SMA NEGERI 84,MIPA,45
Jakarta,2016,Dalam,1,SMA NEGERI 84,IPS,45
Jakarta,2016,Dalam,1,SMA NEGERI 84,BAHASA,15
Jakarta,2016,Dalam,1,SMA NEGERI 85,MIPA,57
Jakarta,2016,Dalam,1,SMA NEGERI 85,IPS,41
Jakarta,2016,Dalam,1,SMA NEGERI 86,MIPA,43
Jakarta,2016,Dalam,1,SMA NEGERI 86,IPS,39
Jakarta,2016,Dalam,1,SMA NEGERI 87,MIPA,42
Jakarta,2016,Dalam,1,SMA NEGERI 87,IPS,39
Jakarta,2016,Dalam,1,SMA NEGERI 88,MIPA,31
Jakarta,2016,Dalam,1,SMA NEGERI 88,IPS,46
Jakarta,2016,Dalam,1,SMA NEGERI 89,MIPA,41
Jakarta,2016,Dalam,1,SMA NEGERI 89,IPS,43
Jakarta,2016,Dalam,1,SMA NEGERI 90,MIPA,68
Jakarta,2016,Dalam,1,SMA NEGERI 90,IPS,53
Jakarta,2016,Dalam,1,SMA NEGERI 91,MIPA,57
Jakarta,2016,Dalam,1,SMA NEGERI 91,IPS,42
Jakarta,2016,Dalam,1,SMA NEGERI 92,MIPA,45
Jakarta,2016,Dalam,1,SMA NEGERI 92,IPS,45
Jakarta,2016,Dalam,1,SMA NEGERI 92,BAHASA,15
Jakarta,2016,Dalam,1,SMA NEGERI 93,MIPA,54
Jakarta,2016,Dalam,1,SMA NEGERI 93,IPS,35
Jakarta,2016,Dalam,1,SMA NEGERI 94,MIPA,45
Jakarta,2016,Dalam,1,SMA NEGERI 94,IPS,45
Jakarta,2016,Dalam,1,SMA NEGERI 95,MIPA,61
Jakarta,2016,Dalam,1,SMA NEGERI 95,IPS,61
Jakarta,2016,Dalam,1,SMA NEGERI 95,BAHASA,16
Jakarta,2016,Dalam,1,SMA NEGERI 96,IPA,57
Jakarta,2016,Dalam,1,SMA NEGERI 96,IPS,41
Jakarta,2016,Dalam,1,SMA NEGERI 97,MIPA,46
Jakarta,2016,Dalam,1,SMA NEGERI 97,IPS,84
Jakarta,2016,Dalam,1,SMA NEGERI 98,MIPA,74
Jakarta,2016,Dalam,1,SMA NEGERI 98,IPS,73
Jakarta,2016,Dalam,1,SMA NEGERI 99,MIPA,83
Jakarta,2016,Dalam,1,SMA NEGERI 99,IPS,56
Jakarta,2016,Dalam,1,SMA NEGERI 100,MIPA,46
Jakarta,2016,Dalam,1,SMA NEGERI 100,IPS,46
Jakarta,2016,Dalam,1,SMA NEGERI 101,MIPA,59
Jakarta,2016,Dalam,1,SMA NEGERI 101,IPS,41
Jakarta,2016,Dalam,1,SMA NEGERI 102,MIPA,60
Jakarta,2016,Dalam,1,SMA NEGERI 102,IPS,60
Jakarta,2016,Dalam,1,SMA NEGERI 103,MIPA,43
Jakarta,2016,Dalam,1,SMA NEGERI 103,IPS,42
Jakarta,2016,Dalam,1,SMA NEGERI 104,MIPA,75
Jakarta,2016,Dalam,1,SMA NEGERI 104,IPS,42
Jakarta,2016,Dalam,1,SMA NEGERI 105,MIPA,60
Jakarta,2016,Dalam,1,SMA NEGERI 105,IPS,45
Jakarta,2016,Dalam,1,SMA NEGERI 106,MIPA,44
Jakarta,2016,Dalam,1,SMA NEGERI 106,IPS,59
Jakarta,2016,Dalam,1,SMA NEGERI 107,MIPA,44
Jakarta,2016,Dalam,1,SMA NEGERI 107,IPS,59
Jakarta,2016,Dalam,1,SMA NEGERI 108,MIPA,46
Jakarta,2016,Dalam,1,SMA NEGERI 108,IPS,31
Jakarta,2016,Dalam,1,SMA NEGERI 109,MIPA,56
Jakarta,2016,Dalam,1,SMA NEGERI 109,IPS,42
Jakarta,2016,Dalam,1,SMA NEGERI 110,MIPA,29
Jakarta,2016,Dalam,1,SMA NEGERI 110,IPS,71
Jakarta,2016,Dalam,1,SMA NEGERI 110,BAHASA,15
Jakarta,2016,Dalam,1,SMA NEGERI 111,MIPA,29
Jakarta,2016,Dalam,1,SMA NEGERI 111,IPS,44
Jakarta,2016,Dalam,1,SMA NEGERI 112,MIPA,64
Jakarta,2016,Dalam,1,SMA NEGERI 112,IPS,25
Jakarta,2016,Dalam,1,SMA NEGERI 113,MIPA,74
Jakarta,2016,Dalam,1,SMA NEGERI 113,IPS,57
Jakarta,2016,Dalam,1,SMA NEGERI 113,BAHASA,15
Jakarta,2016,Dalam,1,SMA NEGERI 114,MIPA,31
Jakarta,2016,Dalam,1,SMA NEGERI 114,IPS,61
Jakarta,2016,Dalam,1,SMA NEGERI 115,MIPA,46
Jakarta,2016,Dalam,1,SMA NEGERI 115,IPS,46
