Provinsi,Tahun,Domisili,Tahap,Sekolah,Jurusan,Indikator,Nilai
Jakarta,2017,Dalam,2,SMA NEGERI 72,BAHASA,Terendah,59.13
Jakarta,2017,Dalam,2,SMA NEGERI 73,IPA,Terendah,62.5
Jakarta,2017,Dalam,2,SMA NEGERI 73,IPS,Terendah,58.63
Jakarta,2017,Dalam,2,SMA NEGERI 74,IPA,Terendah,64.13
Jakarta,2017,Dalam,2,SMA NEGERI 74,IPS,Terendah,63.25
Jakarta,2017,Dalam,2,SMA NEGERI 75,IPA,Terendah,64.13
Jakarta,2017,Dalam,2,SMA NEGERI 75,IPS,Terendah,60
Jakarta,2017,Dalam,2,SMA NEGERI 76,IPA,Terendah,60.88
Jakarta,2017,Dalam,2,SMA NEGERI 76,IPS,Terendah,61.38
Jakarta,2017,Dalam,2,SMA NEGERI 77,IPA,Terendah,85.63
Jakarta,2017,Dalam,2,SMA NEGERI 77,IPS,Terendah,79.63
Jakarta,2017,Dalam,2,SMA NEGERI 78,IPA,Terendah,87.5
Jakarta,2017,Dalam,2,SMA NEGERI 78,IPS,Terendah,86
Jakarta,2017,Dalam,2,SMA NEGERI 78,BAHASA,Terendah,84.13
Jakarta,2017,Dalam,2,SMA NEGERI 79,IPA,Terendah,67.88
Jakarta,2017,Dalam,2,SMA NEGERI 79,IPS,Terendah,65.63
Jakarta,2017,Dalam,2,SMA NEGERI 80,IPA,Terendah,72.63
Jakarta,2017,Dalam,2,SMA NEGERI 80,IPS,Terendah,65.88
Jakarta,2017,Dalam,2,SMA NEGERI 81,IPA,Terendah,90.63
Jakarta,2017,Dalam,2,SMA NEGERI 81,IPS,Terendah,87.25
Jakarta,2017,Dalam,2,SMA NEGERI 82,IPA,Terendah,67
Jakarta,2017,Dalam,2,SMA NEGERI 82,IPS,Terendah,67
Jakarta,2017,Dalam,2,SMA NEGERI 83,IPA,Terendah,58.5
Jakarta,2017,Dalam,2,SMA NEGERI 83,IPS,Terendah,57.88
Jakarta,2017,Dalam,2,SMA NEGERI 84,IPA,Terendah,75.38
Jakarta,2017,Dalam,2,SMA NEGERI 84,IPS,Terendah,69.13
Jakarta,2017,Dalam,2,SMA NEGERI 84,BAHASA,Terendah,62.88
Jakarta,2017,Dalam,2,SMA NEGERI 85,IPA,Terendah,72.63
Jakarta,2017,Dalam,2,SMA NEGERI 85,IPS,Terendah,72.13
Jakarta,2017,Dalam,2,SMA NEGERI 86,IPA,Terendah,66.13
Jakarta,2017,Dalam,2,SMA NEGERI 86,IPS,Terendah,65.75
Jakarta,2017,Dalam,2,SMA NEGERI 87,IPA,Terendah,68.13
Jakarta,2017,Dalam,2,SMA NEGERI 87,IPS,Terendah,66.13
Jakarta,2017,Dalam,2,SMA NEGERI 88,IPA,Terendah,71.63
Jakarta,2017,Dalam,2,SMA NEGERI 88,IPS,Terendah,69.13
Jakarta,2017,Dalam,2,SMA NEGERI 89,IPA,Terendah,71.75
Jakarta,2017,Dalam,2,SMA NEGERI 89,IPS,Terendah,65.25
Jakarta,2017,Dalam,2,SMA NEGERI 90,IPA,Terendah,80
Jakarta,2017,Dalam,2,SMA NEGERI 90,IPS,Terendah,73.38
Jakarta,2017,Dalam,2,SMA NEGERI 91,IPA,Terendah,83.38
Jakarta,2017,Dalam,2,SMA NEGERI 91,IPS,Terendah,75.88
Jakarta,2017,Dalam,2,SMA NEGERI 92,IPA,Terendah,57.88
Jakarta,2017,Dalam,2,SMA NEGERI 92,IPS,Terendah,57.25
Jakarta,2017,Dalam,2,SMA NEGERI 92,BAHASA,Terendah,56.75
Jakarta,2017,Dalam,2,SMA NEGERI 93,IPA,Terendah,70.25
Jakarta,2017,Dalam,2,SMA NEGERI 93,IPS,Terendah,69
Jakarta,2017,Dalam,2,SMA NEGERI 94,IPA,Terendah,66.13
Jakarta,2017,Dalam,2,SMA NEGERI 94,IPS,Terendah,64.38
Jakarta,2017,Dalam,2,SMA NEGERI 95,IPA,Terendah,68.13
Jakarta,2017,Dalam,2,SMA NEGERI 95,IPS,Terendah,64.75
Jakarta,2017,Dalam,2,SMA NEGERI 95,BAHASA,Terendah,62.88
Jakarta,2017,Dalam,2,SMA NEGERI 96,IPA,Terendah,62.38
Jakarta,2017,Dalam,2,SMA NEGERI 96,IPS,Terendah,61.13
Jakarta,2017,Dalam,2,SMA NEGERI 97,IPA,Terendah,78.38
Jakarta,2017,Dalam,2,SMA NEGERI 97,IPS,Terendah,73
Jakarta,2017,Dalam,2,SMA NEGERI 98,IPA,Terendah,81.13
Jakarta,2017,Dalam,2,SMA NEGERI 98,IPS,Terendah,73.88
Jakarta,2017,Dalam,2,SMA NEGERI 99,IPA,Terendah,85.88
Jakarta,2017,Dalam,2,SMA NEGERI 99,IPS,Terendah,79.13
Jakarta,2017,Dalam,2,SMA NEGERI 100,IPA,Terendah,68
Jakarta,2017,Dalam,2,SMA NEGERI 100,IPS,Terendah,66.75
Jakarta,2017,Dalam,2,SMA NEGERI 101,IPA,Terendah,63.63
Jakarta,2017,Dalam,2,SMA NEGERI 101,IPS,Terendah,62.88
Jakarta,2017,Dalam,2,SMA NEGERI 102,IPA,Terendah,62
Jakarta,2017,Dalam,2,SMA NEGERI 102,IPS,Terendah,60.25
Jakarta,2017,Dalam,2,SMA NEGERI 103,IPA,Terendah,83.38
Jakarta,2017,Dalam,2,SMA NEGERI 103,IPS,Terendah,72.63
Jakarta,2017,Dalam,2,SMA NEGERI 104,IPA,Terendah,72.13
Jakarta,2017,Dalam,2,SMA NEGERI 104,IPS,Terendah,69.63
Jakarta,2017,Dalam,2,SMA NEGERI 105,IPA,Terendah,77
Jakarta,2017,Dalam,2,SMA NEGERI 105,IPS,Terendah,71.63
Jakarta,2017,Dalam,2,SMA NEGERI 106,IPA,Terendah,74.38
Jakarta,2017,Dalam,2,SMA NEGERI 106,IPS,Terendah,69.75
Jakarta,2017,Dalam,2,SMA NEGERI 107,IPA,Terendah,66.38
Jakarta,2017,Dalam,2,SMA NEGERI 107,IPS,Terendah,65.75
Jakarta,2017,Dalam,2,SMA NEGERI 108,IPA,Terendah,63
Jakarta,2017,Dalam,2,SMA NEGERI 108,IPS,Terendah,62.63
Jakarta,2017,Dalam,2,SMA NEGERI 109,IPA,Terendah,79.38
Jakarta,2017,Dalam,2,SMA NEGERI 109,IPS,Terendah,76
Jakarta,2017,Dalam,2,SMA NEGERI 110,IPA,Terendah,62.25
Jakarta,2017,Dalam,2,SMA NEGERI 110,IPS,Terendah,59.63
Jakarta,2017,Dalam,2,SMA NEGERI 110,BAHASA,Terendah,58.63
Jakarta,2017,Dalam,2,SMA NEGERI 111,IPA,Terendah,62.88
Jakarta,2017,Dalam,2,SMA NEGERI 111,IPS,Terendah,58.25
Jakarta,2017,Dalam,2,SMA NEGERI 112,IPA,Terendah,79.88
Jakarta,2017,Dalam,2,SMA NEGERI 112,IPS,Terendah,77.25
Jakarta,2017,Dalam,2,SMA NEGERI 113,IPA,Terendah,76.75
Jakarta,2017,Dalam,2,SMA NEGERI 113,IPS,Terendah,69.5
Jakarta,2017,Dalam,2,SMA NEGERI 113,BAHASA,Terendah,68.25
Jakarta,2017,Dalam,2,SMA NEGERI 114,IPA,Terendah,57.5
Jakarta,2017,Dalam,2,SMA NEGERI 114,IPS,Terendah,57.13
Jakarta,2017,Dalam,2,SMA NEGERI 115,IPA,Terendah,57.38
Jakarta,2017,Dalam,2,SMA NEGERI 115,IPS,Terendah,57.25
Jakarta,2017,Dalam,2,SMA NEGERI 1,IPA,Tertinggi,88.38
Jakarta,2017,Dalam,2,SMA NEGERI 1,IPS,Tertinggi,79.13
Jakarta,2017,Dalam,2,SMA NEGERI 2,IPA,Tertinggi,90.75
Jakarta,2017,Dalam,2,SMA NEGERI 2,IPS,Tertinggi,86.75
Jakarta,2017,Dalam,2,SMA NEGERI 3,IPA,Tertinggi,89.5
Jakarta,2017,Dalam,2,SMA NEGERI 3,IPS,Tertinggi,84.63
Jakarta,2017,Dalam,2,SMA NEGERI 4,IPA,Tertinggi,81.39
Jakarta,2017,Dalam,2,SMA NEGERI 4,IPS,Tertinggi,70.75
Jakarta,2017,Dalam,2,SMA NEGERI 4,BAHASA,Tertinggi,68.38
Jakarta,2017,Dalam,2,SMA NEGERI 5,IPA,Tertinggi,82.25
Jakarta,2017,Dalam,2,SMA NEGERI 5,IPS,Tertinggi,70.88
Jakarta,2017,Dalam,2,SMA NEGERI 6,IPA,Tertinggi,89.63
Jakarta,2017,Dalam,2,SMA NEGERI 6,IPS,Tertinggi,81.88
Jakarta,2017,Dalam,2,SMA NEGERI 7,IPA,Tertinggi,73.38
Jakarta,2017,Dalam,2,SMA NEGERI 7,IPS,Tertinggi,65.75
Jakarta,2017,Dalam,2,SMA NEGERI 8,IPA,Tertinggi,94.5
Jakarta,2017,Dalam,2,SMA NEGERI 8,IPS,Tertinggi,92.88
Jakarta,2017,Dalam,2,SMA NEGERI 9,IPA,Tertinggi,84.88
Jakarta,2017,Dalam,2,SMA NEGERI 9,IPS,Tertinggi,72.5
Jakarta,2017,Dalam,2,SMA NEGERI 10,IPA,Tertinggi,71.5
Jakarta,2017,Dalam,2,SMA NEGERI 10,IPS,Tertinggi,67.38
Jakarta,2017,Dalam,2,SMA NEGERI 11,IPA,Tertinggi,82.75
Jakarta,2017,Dalam,2,SMA NEGERI 11,IPS,Tertinggi,72.13
Jakarta,2017,Dalam,2,SMA NEGERI 12,IPA,Tertinggi,90.75
Jakarta,2017,Dalam,2,SMA NEGERI 12,IPS,Tertinggi,86.63
Jakarta,2017,Dalam,2,SMA NEGERI 13,IPA,Tertinggi,88.63
Jakarta,2017,Dalam,2,SMA NEGERI 13,IPS,Tertinggi,84.75
Jakarta,2017,Dalam,2,SMA NEGERI 14,IPA,Tertinggi,89.63
Jakarta,2017,Dalam,2,SMA NEGERI 14,IPS,Tertinggi,85
Jakarta,2017,Dalam,2,SMA NEGERI 15,IPA,Tertinggi,65.5
Jakarta,2017,Dalam,2,SMA NEGERI 15,IPS,Tertinggi,63.75
Jakarta,2017,Dalam,2,SMA NEGERI 16,IPA,Tertinggi,84.63
Jakarta,2017,Dalam,2,SMA NEGERI 16,IPS,Tertinggi,83.88
Jakarta,2017,Dalam,2,SMA NEGERI 17,IPA,Tertinggi,77.63
Jakarta,2017,Dalam,2,SMA NEGERI 17,IPS,Tertinggi,66.5
Jakarta,2017,Dalam,2,SMA NEGERI 18,IPA,Tertinggi,73.38
Jakarta,2017,Dalam,2,SMA NEGERI 18,IPS,Tertinggi,65
Jakarta,2017,Dalam,2,SMA NEGERI 18,BAHASA,Tertinggi,60.38
Jakarta,2017,Dalam,2,SMA NEGERI 19,IPA,Tertinggi,83
Jakarta,2017,Dalam,2,SMA NEGERI 19,IPS,Tertinggi,86.13
Jakarta,2017,Dalam,2,SMA NEGERI 20,IPA,Tertinggi,67.75
Jakarta,2017,Dalam,2,SMA NEGERI 20,IPS,Tertinggi,63.63
Jakarta,2017,Dalam,2,SMA NEGERI 21,IPA,Tertinggi,90.5
Jakarta,2017,Dalam,2,SMA NEGERI 21,IPS,Tertinggi,90.5
Jakarta,2017,Dalam,2,SMA NEGERI 22,IPA,Tertinggi,78.38
Jakarta,2017,Dalam,2,SMA NEGERI 22,IPS,Tertinggi,70.5
Jakarta,2017,Dalam,2,SMA NEGERI 23,IPA,Tertinggi,84.25
Jakarta,2017,Dalam,2,SMA NEGERI 23,IPS,Tertinggi,81.25
Jakarta,2017,Dalam,2,SMA NEGERI 24,IPA,Tertinggi,81.63
Jakarta,2017,Dalam,2,SMA NEGERI 24,IPS,Tertinggi,72.38
Jakarta,2017,Dalam,2,SMA NEGERI 25,IPA,Tertinggi,69.88
Jakarta,2017,Dalam,2,SMA NEGERI 25,IPS,Tertinggi,65.38
Jakarta,2017,Dalam,2,SMA NEGERI 26,IPA,Tertinggi,91.38
Jakarta,2017,Dalam,2,SMA NEGERI 26,IPS,Tertinggi,90.38
Jakarta,2017,Dalam,2,SMA NEGERI 27,IPA,Tertinggi,85.25
Jakarta,2017,Dalam,2,SMA NEGERI 27,IPS,Tertinggi,78.63
Jakarta,2017,Dalam,2,SMA NEGERI 28,IPA,Tertinggi,93.63
Jakarta,2017,Dalam,2,SMA NEGERI 28,IPS,Tertinggi,91.5
Jakarta,2017,Dalam,2,SMA NEGERI 29,IPA,Tertinggi,87.75
Jakarta,2017,Dalam,2,SMA NEGERI 29,IPS,Tertinggi,81.25
Jakarta,2017,Dalam,2,SMA NEGERI 30,IPA,Tertinggi,85.25
Jakarta,2017,Dalam,2,SMA NEGERI 30,IPS,Tertinggi,79.13
Jakarta,2017,Dalam,2,SMA NEGERI 31,IPA,Tertinggi,86.75
Jakarta,2017,Dalam,2,SMA NEGERI 31,IPS,Tertinggi,81.38
Jakarta,2017,Dalam,2,SMA NEGERI 31,BAHASA,Tertinggi,79.38
Jakarta,2017,Dalam,2,SMA NEGERI 32,IPA,Tertinggi,78.38
Jakarta,2017,Dalam,2,SMA NEGERI 32,IPS,Tertinggi,73.38
Jakarta,2017,Dalam,2,SMA NEGERI 33,IPA,Tertinggi,87.88
Jakarta,2017,Dalam,2,SMA NEGERI 33,IPS,Tertinggi,84.5
Jakarta,2017,Dalam,2,SMA NEGERI 33,BAHASA,Tertinggi,74.88
Jakarta,2017,Dalam,2,SMA NEGERI 34,IPA,Tertinggi,92.25
Jakarta,2017,Dalam,2,SMA NEGERI 34,IPS,Tertinggi,89.75
Jakarta,2017,Dalam,2,SMA NEGERI 35,IPA,Tertinggi,79.5
Jakarta,2017,Dalam,2,SMA NEGERI 35,IPS,Tertinggi,74.63
Jakarta,2017,Dalam,2,SMA NEGERI 35,BAHASA,Tertinggi,66.13
Jakarta,2017,Dalam,2,SMA NEGERI 36,IPA,Tertinggi,83.13
Jakarta,2017,Dalam,2,SMA NEGERI 36,IPS,Tertinggi,79.88
Jakarta,2017,Dalam,2,SMA NEGERI 37,IPA,Tertinggi,89
Jakarta,2017,Dalam,2,SMA NEGERI 37,IPS,Tertinggi,84.75
Jakarta,2017,Dalam,2,SMA NEGERI 38,IPA,Tertinggi,91
Jakarta,2017,Dalam,2,SMA NEGERI 38,IPS,Tertinggi,86.75
Jakarta,2017,Dalam,2,SMA NEGERI 39,IPA,Tertinggi,92.88
Jakarta,2017,Dalam,2,SMA NEGERI 39,IPS,Tertinggi,89.5
Jakarta,2017,Dalam,2,SMA NEGERI 40,IPA,Tertinggi,81.75
Jakarta,2017,Dalam,2,SMA NEGERI 40,IPS,Tertinggi,65.5
Jakarta,2017,Dalam,2,SMA NEGERI 41,IPA,Tertinggi,66.5
Jakarta,2017,Dalam,2,SMA NEGERI 41,IPS,Tertinggi,63
Jakarta,2017,Dalam,2,SMA NEGERI 42,IPA,Tertinggi,89.38
Jakarta,2017,Dalam,2,SMA NEGERI 42,IPS,Tertinggi,79.5
Jakarta,2017,Dalam,2,SMA NEGERI 43,IPA,Tertinggi,88.13
Jakarta,2017,Dalam,2,SMA NEGERI 43,IPS,Tertinggi,75.25
Jakarta,2017,Dalam,2,SMA NEGERI 44,IPA,Tertinggi,86.13
Jakarta,2017,Dalam,2,SMA NEGERI 44,IPS,Tertinggi,80.38
Jakarta,2017,Dalam,2,SMA NEGERI 45,IPA,Tertinggi,84.13
Jakarta,2017,Dalam,2,SMA NEGERI 45,IPS,Tertinggi,66.75
Jakarta,2017,Dalam,2,SMA NEGERI 46,IPA,Tertinggi,87.38
Jakarta,2017,Dalam,2,SMA NEGERI 46,IPS,Tertinggi,76.63
Jakarta,2017,Dalam,2,SMA NEGERI 47,IPA,Tertinggi,91.63
Jakarta,2017,Dalam,2,SMA NEGERI 47,IPS,Tertinggi,87.5
Jakarta,2017,Dalam,2,SMA NEGERI 48,IPA,Tertinggi,91.25
Jakarta,2017,Dalam,2,SMA NEGERI 48,IPS,Tertinggi,89
Jakarta,2017,Dalam,2,SMA NEGERI 49,IPA,Tertinggi,89.13
