Provinsi,Tahun,Domisili,Tahap,Sekolah,Jurusan,Kapasitas
Jakarta,2018,Dalam,2,SMAN 34,IPA,55
Jakarta,2018,Dalam,2,SMAN 34,IPS,30
Jakarta,2018,Dalam,2,SMAN 35,IPA,32
Jakarta,2018,Dalam,2,SMAN 35,IPS,28
Jakarta,2018,Dalam,2,SMAN 35,BAHASA,9
Jakarta,2018,Dalam,2,SMAN 36,IPA,45
Jakarta,2018,Dalam,2,SMAN 36,IPS,47
Jakarta,2018,Dalam,2,SMAN 37,IPA,41
Jakarta,2018,Dalam,2,SMAN 37,IPS,32
Jakarta,2018,Dalam,2,SMAN 38,IPA,40
Jakarta,2018,Dalam,2,SMAN 38,IPS,31
Jakarta,2018,Dalam,2,SMAN 39,IPA,55
Jakarta,2018,Dalam,2,SMAN 39,IPS,22
Jakarta,2018,Dalam,2,SMAN 40,IPA,22
Jakarta,2018,Dalam,2,SMAN 40,IPS,42
Jakarta,2018,Dalam,2,SMAN 41,IPA,32
Jakarta,2018,Dalam,2,SMAN 41,IPS,32
Jakarta,2018,Dalam,2,SMAN 42,IPA,47
Jakarta,2018,Dalam,2,SMAN 42,IPS,33
Jakarta,2018,Dalam,2,SMAN 43,IPA,34
Jakarta,2018,Dalam,2,SMAN 43,IPS,34
Jakarta,2018,Dalam,2,SMAN 44,IPA,42
Jakarta,2018,Dalam,2,SMAN 44,IPS,30
Jakarta,2018,Dalam,2,SMAN 45,IPA,39
Jakarta,2018,Dalam,2,SMAN 45,IPS,39
Jakarta,2018,Dalam,2,SMAN 46,IPA,40
Jakarta,2018,Dalam,2,SMAN 46,IPS,53
Jakarta,2018,Dalam,2,SMAN 47,IPA,42
Jakarta,2018,Dalam,2,SMAN 47,IPS,43
Jakarta,2018,Dalam,2,SMAN 48,IPA,54
Jakarta,2018,Dalam,2,SMAN 48,IPS,32
Jakarta,2018,Dalam,2,SMAN 49,IPA,43
Jakarta,2018,Dalam,2,SMAN 49,IPS,20
Jakarta,2018,Dalam,2,SMAN 50,IPA,34
Jakarta,2018,Dalam,2,SMAN 50,IPS,41
Jakarta,2018,Dalam,2,SMAN 51,IPA,52
Jakarta,2018,Dalam,2,SMAN 51,IPS,54
Jakarta,2018,Dalam,2,SMAN 52,IPA,42
Jakarta,2018,Dalam,2,SMAN 52,IPS,43
Jakarta,2018,Dalam,2,SMAN 53,IPA,41
Jakarta,2018,Dalam,2,SMAN 53,IPS,33
Jakarta,2018,Dalam,2,SMAN 54,IPA,45
Jakarta,2018,Dalam,2,SMAN 54,IPS,42
Jakarta,2018,Dalam,2,SMAN 55,IPA,44
Jakarta,2018,Dalam,2,SMAN 55,IPS,44
Jakarta,2018,Dalam,2,SMAN 56,IPA,33
Jakarta,2018,Dalam,2,SMAN 56,IPS,33
Jakarta,2018,Dalam,2,SMAN 56,BAHASA,10
Jakarta,2018,Dalam,2,SMAN 57,IPA,31
Jakarta,2018,Dalam,2,SMAN 57,IPS,33
Jakarta,2018,Dalam,2,SMAN 58,IPA,42
Jakarta,2018,Dalam,2,SMAN 58,IPS,40
Jakarta,2018,Dalam,2,SMAN 59,IPA,44
Jakarta,2018,Dalam,2,SMAN 59,IPS,30
Jakarta,2018,Dalam,2,SMAN 60,IPA,43
Jakarta,2018,Dalam,2,SMAN 60,IPS,32
Jakarta,2018,Dalam,2,SMAN 61,IPA,41
Jakarta,2018,Dalam,2,SMAN 61,IPS,20
Jakarta,2018,Dalam,2,SMAN 62,IPA,31
Jakarta,2018,Dalam,2,SMAN 62,IPS,30
Jakarta,2018,Dalam,2,SMAN 63,IPA,34
Jakarta,2018,Dalam,2,SMAN 63,IPS,37
Jakarta,2018,Dalam,2,SMAN 64,IPA,34
Jakarta,2018,Dalam,2,SMAN 64,IPS,43
Jakarta,2018,Dalam,2,SMAN 65,IPA,44
Jakarta,2018,Dalam,2,SMAN 65,IPS,21
Jakarta,2018,Dalam,2,SMAN 66,IPA,43
Jakarta,2018,Dalam,2,SMAN 66,IPS,42
Jakarta,2018,Dalam,2,SMAN 67,IPA,36
Jakarta,2018,Dalam,2,SMAN 67,IPS,43
Jakarta,2018,Dalam,2,SMAN 68,IPA,53
Jakarta,2018,Dalam,2,SMAN 68,IPS,31
Jakarta,2018,Dalam,2,SMAN 70,IPA,76
Jakarta,2018,Dalam,2,SMAN 70,IPS,30
Jakarta,2018,Dalam,2,SMAN 71,IPA,41
Jakarta,2018,Dalam,2,SMAN 71,IPS,40
Jakarta,2018,Dalam,2,SMAN 72,IPA,33
Jakarta,2018,Dalam,2,SMAN 72,IPS,31
Jakarta,2018,Dalam,2,SMAN 72,BAHASA,11
Jakarta,2018,Dalam,2,SMAN 73,IPA,32
Jakarta,2018,Dalam,2,SMAN 73,IPS,33
Jakarta,2018,Dalam,2,SMAN 74,IPA,32
Jakarta,2018,Dalam,2,SMAN 74,IPS,42
Jakarta,2018,Dalam,2,SMAN 75,IPA,41
Jakarta,2018,Dalam,2,SMAN 75,IPS,33
Jakarta,2018,Dalam,2,SMAN 76,IPA,31
Jakarta,2018,Dalam,2,SMAN 76,IPS,31
Jakarta,2018,Dalam,2,SMAN 77,IPA,33
Jakarta,2018,Dalam,2,SMAN 77,IPS,32
Jakarta,2018,Dalam,2,SMAN 78,IPA,83
Jakarta,2018,Dalam,2,SMAN 78,IPS,21
Jakarta,2018,Dalam,2,SMAN 78,BAHASA,12
Jakarta,2018,Dalam,2,SMAN 79,IPA,47
Jakarta,2018,Dalam,2,SMAN 79,IPS,40
Jakarta,2018,Dalam,2,SMAN 80,IPA,41
Jakarta,2018,Dalam,2,SMAN 80,IPS,32
Jakarta,2018,Dalam,2,SMAN 81,IPA,71
Jakarta,2018,Dalam,2,SMAN 81,IPS,21
Jakarta,2018,Dalam,2,SMAN 82,IPA,33
Jakarta,2018,Dalam,2,SMAN 82,IPS,32
Jakarta,2018,Dalam,2,SMAN 83,IPA,30
Jakarta,2018,Dalam,2,SMAN 83,IPS,43
Jakarta,2018,Dalam,2,SMAN 84,IPA,31
Jakarta,2018,Dalam,2,SMAN 84,IPS,32
Jakarta,2018,Dalam,2,SMAN 84,BAHASA,12
Jakarta,2018,Dalam,2,SMAN 85,IPA,36
Jakarta,2018,Dalam,2,SMAN 85,IPS,34
Jakarta,2018,Dalam,2,SMAN 86,IPA,34
Jakarta,2018,Dalam,2,SMAN 86,IPS,31
Jakarta,2018,Dalam,2,SMAN 87,IPA,42
Jakarta,2018,Dalam,2,SMAN 87,IPS,32
Jakarta,2018,Dalam,2,SMAN 88,IPA,22
Jakarta,2018,Dalam,2,SMAN 88,IPS,36
Jakarta,2018,Dalam,2,SMAN 89,IPA,40
Jakarta,2018,Dalam,2,SMAN 89,IPS,40
Jakarta,2018,Dalam,2,SMAN 90,IPA,53
Jakarta,2018,Dalam,2,SMAN 90,IPS,40
Jakarta,2018,Dalam,2,SMAN 91,IPA,36
Jakarta,2018,Dalam,2,SMAN 91,IPS,36
Jakarta,2018,Dalam,2,SMAN 92,IPA,35
Jakarta,2018,Dalam,2,SMAN 92,IPS,40
Jakarta,2018,Dalam,2,SMAN 92,BAHASA,10
Jakarta,2018,Dalam,2,SMAN 93,IPA,36
Jakarta,2018,Dalam,2,SMAN 93,IPS,22
Jakarta,2018,Dalam,2,SMAN 94,IPA,33
Jakarta,2018,Dalam,2,SMAN 94,IPS,32
Jakarta,2018,Dalam,2,SMAN 95,IPA,41
Jakarta,2018,Dalam,2,SMAN 95,IPS,42
Jakarta,2018,Dalam,2,SMAN 95,BAHASA,11
Jakarta,2018,Dalam,2,SMAN 96,IPA,37
Jakarta,2018,Dalam,2,SMAN 96,IPS,43
Jakarta,2018,Dalam,2,SMAN 97,IPA,33
Jakarta,2018,Dalam,2,SMAN 97,IPS,62
Jakarta,2018,Dalam,2,SMAN 98,IPA,56
Jakarta,2018,Dalam,2,SMAN 98,IPS,42
Jakarta,2018,Dalam,2,SMAN 99,IPA,61
Jakarta,2018,Dalam,2,SMAN 99,IPS,41
Jakarta,2018,Dalam,2,SMAN 100,IPA,32
Jakarta,2018,Dalam,2,SMAN 100,IPS,34
Jakarta,2018,Dalam,2,SMAN 101,IPA,47
Jakarta,2018,Dalam,2,SMAN 101,IPS,48
Jakarta,2018,Dalam,2,SMAN 102,IPA,30
Jakarta,2018,Dalam,2,SMAN 102,IPS,30
Jakarta,2018,Dalam,2,SMAN 103,IPA,32
Jakarta,2018,Dalam,2,SMAN 103,IPS,38
Jakarta,2018,Dalam,2,SMAN 104,IPA,51
Jakarta,2018,Dalam,2,SMAN 104,IPS,31
Jakarta,2018,Dalam,2,SMAN 105,IPA,41
Jakarta,2018,Dalam,2,SMAN 105,IPS,31
Jakarta,2018,Dalam,2,SMAN 106,IPA,31
Jakarta,2018,Dalam,2,SMAN 106,IPS,40
Jakarta,2018,Dalam,2,SMAN 107,IPA,32
Jakarta,2018,Dalam,2,SMAN 107,IPS,40
Jakarta,2018,Dalam,2,SMAN 108,IPA,30
Jakarta,2018,Dalam,2,SMAN 108,IPS,18
Jakarta,2018,Dalam,2,SMAN 109,IPA,44
Jakarta,2018,Dalam,2,SMAN 109,IPS,34
Jakarta,2018,Dalam,2,SMAN 110,IPA,33
Jakarta,2018,Dalam,2,SMAN 110,IPS,41
Jakarta,2018,Dalam,2,SMAN 110,BAHASA,10
Jakarta,2018,Dalam,2,SMAN 111,IPA,20
Jakarta,2018,Dalam,2,SMAN 111,IPS,42
Jakarta,2018,Dalam,2,SMAN 112,IPA,55
Jakarta,2018,Dalam,2,SMAN 112,IPS,20
Jakarta,2018,Dalam,2,SMAN 113,IPA,52
Jakarta,2018,Dalam,2,SMAN 113,IPS,39
Jakarta,2018,Dalam,2,SMAN 113,BAHASA,9
Jakarta,2018,Dalam,2,SMAN 114,IPA,21
Jakarta,2018,Dalam,2,SMAN 114,IPS,28
Jakarta,2018,Dalam,2,SMAN 115,IPA,30
Jakarta,2018,Dalam,2,SMAN 115,IPS,32
