Perusahaan,Sektor
PT SUMBER ALFA MAKMUR,General & Wholesale Trading
PT Sumber Alfaria Trijaya (AlfaMart Branch Lampung),Retail / Merchandise
PT Sumber Alfaria Trijaya (Semarang),Retail/Merchandise
PT Sumber Alfaria Trijaya Tbk,Retail / Merchandise
PT SUMBER ALFARIA TRIJAYA TBK BATAM,Retail/Merchandise
"PT Sumber Alfaria Trijaya, Tbk (Makassar)",General & Wholesale Trading
PT Sumber Aneka Engineering,Manufacturing/Production
PT Sumber Aneka Karya Abadi,General & Wholesale Trading
PT Sumber Aneka Power,General & Wholesale Trading
PT Sumber Anugerah Berkah Abadi,Retail/Merchandise
PT Sumber Anugerah Mitra Kenindo,Accounting/Audit/Tax Services
PT SUMBER ANUGERAH UTAMA,Oil/Gas/Petroleum
PT Sumber Artha Semesta,Printing/Publishing
PT Sumber Arthamas FInance,Banking/Financial Services
